offset,tonic,key,numeral
0.0,F,M,I
3.0,F,M,IV
6.0,F,M,I
8.0,F,M,V
11.0,F,M,I
12.0,F,M,V
15.0,F,M,I
18.0,F,M,V7
20.0,F,M,I
21.0,F,M,V
24.0,G,m,DimVII7
27.0,G,m,I
30.0,G,m,V+7
33.0,G,m,I
36.0,F,M,VII
39.0,F,M,I
42.0,F,M,V
45.0,F,M,I
51.0,F,M,IV
54.0,F,M,I
56.0,F,M,V
57.0,F,M,VI
60.0,F,M,I
63.0,F,M,IV
66.0,F,M,V
69.0,F,M,I
