Mode,Param,Strict,Relaxed
KTC,NoCommon_3_.1,0.5493827160493827,0.6604938271604939
KTC,NoCommon_3_.2,0.5493827160493827,0.6604938271604939
KTC,NoCommon_4_.1,0.5,0.6172839506172839
KTC,NoCommon_4_.2,0.5123456790123457,0.6234567901234568
KTC,ComplexCommon_4_.2,0.5123456790123457,0.5123456790123457
KTC,SimpleCommon_4_.2,0.5123456790123457,0.5123456790123457
KAC,NoCommon_4_.2,0.5308641975308642,0.5308641975308642
KAC,SimpleCommon_4_.2,0.5308641975308642,0.5308641975308642
