Mode,Param,Strict,Relaxed
KTC,NoCommon_3_.1,0.3346717965087952,0.3427361771475614
KTC,NoCommon_3_.2,0.33062280539641475,0.3386871860351809
KTC,NoCommon_4_.1,0.270156751398666,0.3024142739537306
KTC,NoCommon_4_.2,0.31046185379949937,0.33062280539641475
KTC,ComplexCommon_4_.2,0.31046185379949937,0.31046185379949937
KTC,SimpleCommon_4_.2,0.31046185379949937,0.31046185379949937
KAC,NoCommon_4_.2,0.346751566673947,0.346751566673947
KAC,SimpleCommon_4_.2,0.36288032795147934,0.36288032795147934
