Mode,Param,Strict,Relaxed
KTC,NoCommon_3_.1,0.5961538461538461,0.5769230769230769
KTC,NoCommon_3_.2,0.36538461538461536,0.38461538461538464
KTC,NoCommon_4_.1,0.4230769230769231,0.38461538461538464
KTC,NoCommon_4_.2,0.5,0.4807692307692308
KTC,ComplexCommon_4_.2,0.5,0.5
KTC,SimpleCommon_4_.2,0.5,0.5
KAC,NoCommon_4_.2,0.5769230769230769,0.5769230769230769
KAC,SimpleCommon_4_.2,0.4423076923076923,0.4423076923076923
