Mode,Param,Strict,Relaxed
KTC,NoCommon_3_.1,0.20050335570469804,0.2057885906040269
KTC,NoCommon_3_.2,0.14941275167785248,0.16996644295302027
KTC,NoCommon_4_.1,0.14538590604026846,0.2117449664429532
KTC,NoCommon_4_.2,0.16023489932885931,0.18036912751677883
KTC,ComplexCommon_4_.2,0.16023489932885931,0.16023489932885931
KTC,SimpleCommon_4_.2,0.16023489932885931,0.16023489932885931
KAC,NoCommon_4_.2,0.1827181208053694,0.1827181208053694
KAC,SimpleCommon_4_.2,0.18758389261744982,0.18758389261744982
