Mode,Param,Strict,Relaxed
KTC,NoCommon_3_.1,0.3469387755102041,0.4897959183673469
KTC,NoCommon_3_.2,0.3469387755102041,0.5306122448979592
KTC,NoCommon_4_.1,0.3877551020408163,0.5306122448979592
KTC,NoCommon_4_.2,0.3469387755102041,0.4897959183673469
KTC,ComplexCommon_4_.2,0.3469387755102041,0.3469387755102041
KTC,SimpleCommon_4_.2,0.3469387755102041,0.3469387755102041
KAC,NoCommon_4_.2,0.3469387755102041,0.3469387755102041
KAC,SimpleCommon_4_.2,0.3469387755102041,0.3469387755102041
