Mode,Param,Strict,Relaxed
KTC,NoCommon_3_.1,0.375,0.3854166666666667
KTC,NoCommon_3_.2,0.3645833333333333,0.3645833333333333
KTC,NoCommon_4_.1,0.3333333333333333,0.3333333333333333
KTC,NoCommon_4_.2,0.3229166666666667,0.3229166666666667
KTC,ComplexCommon_4_.2,0.3229166666666667,0.3229166666666667
KTC,SimpleCommon_4_.2,0.3229166666666667,0.3229166666666667
KAC,NoCommon_4_.2,0.2916666666666667,0.2916666666666667
KAC,SimpleCommon_4_.2,0.20833333333333334,0.20833333333333334
