Mode,Param,Strict,Relaxed
KTC,NoCommon_3_.1,0.5512820512820513,0.6089743589743589
KTC,NoCommon_3_.2,0.46794871794871795,0.5064102564102564
KTC,NoCommon_4_.1,0.36538461538461536,0.41025641025641024
KTC,NoCommon_4_.2,0.42948717948717946,0.46794871794871795
KTC,ComplexCommon_4_.2,0.42948717948717946,0.42948717948717946
KTC,SimpleCommon_4_.2,0.42948717948717946,0.42948717948717946
KAC,NoCommon_4_.2,0.4423076923076923,0.4423076923076923
KAC,SimpleCommon_4_.2,0.5,0.5
