Mode,Param,Strict,Relaxed
KTC,NoCommon_3_.1,0.3877551020408163,0.5306122448979592
KTC,NoCommon_3_.2,0.4577259475218659,0.6122448979591837
KTC,NoCommon_4_.1,0.40816326530612246,0.5568513119533528
KTC,NoCommon_4_.2,0.46355685131195334,0.6064139941690962
KTC,ComplexCommon_4_.2,0.46355685131195334,0.46355685131195334
KTC,SimpleCommon_4_.2,0.46355685131195334,0.46355685131195334
KAC,NoCommon_4_.2,0.446064139941691,0.446064139941691
KAC,SimpleCommon_4_.2,0.446064139941691,0.446064139941691
