Mode,Param,Strict,Relaxed
KTC,NoCommon_3_.1,0.17050691244239632,0.31797235023041476
KTC,NoCommon_3_.2,0.2534562211981567,0.3686635944700461
KTC,NoCommon_4_.1,0.28110599078341014,0.3686635944700461
KTC,NoCommon_4_.2,0.2534562211981567,0.34101382488479265
KTC,ComplexCommon_4_.2,0.2534562211981567,0.2534562211981567
KTC,SimpleCommon_4_.2,0.2534562211981567,0.2534562211981567
KAC,NoCommon_4_.2,0.23963133640552994,0.23963133640552994
KAC,SimpleCommon_4_.2,0.24423963133640553,0.24423963133640553
