0.0,VI,A- Major,0.75
3.0,V7,A- Major,0.6
5.0,I,A- Major,0.615385
7.0,DimVII,A- Major,0.5
9.0,VI,A- Major,0.75
11.0,V7,A- Major,0.6
13.0,I,A- Major,0.875
14.0,I,A- Major,0.630769
15.0,DimVII,A- Major,0.5
17.0,VI,A- Major,0.75
19.0,V7,A- Major,0.6
21.0,I,A- Major,354839/1000000
24.0,II,A- Major,8/25
25.375,I,f Minor,0.7
27.375,III,f Minor,0.5
28.375,V+7,f Minor,0.447917
29.375,I,f Minor,0.733333
32.375,V+,f Minor,0.535714
34.375,I,f Minor,0.75
35.375,IIdim,f Minor,0.542857
37.375,GerVI,f Minor,0.461538
39.375,V+7,f Minor,0.6
41.375,I,f Minor,0.75
43.375,IIdim,f Minor,0.542857
45.375,I,A- Major,0.875
46.375,I,A- Major,0.630769
47.375,DimVII,A- Major,0.5
49.375,VI,A- Major,0.75
51.375,V7,A- Major,0.6
53.375,I,A- Major,0.172387
56.375,II,A- Major,65503/250000
57.375,I,A- Major,0.741026
5605/96,I,f Minor,0.7
5701/96,III,f Minor,0.5
5797/96,V+7,f Minor,0.504808
5893/96,I,f Minor,0.7
6277/96,VI,f Minor,0.42
6565/96,IIdim,f Minor,0.430556
6757/96,III,f Minor,0.75
6949/96,I+,f Minor,0.6
7141/96,I+,f Minor,0.4375
7333/96,V+,f Minor,0.444444
7525/96,V+7,f Minor,0.611111
7621/96,I+,f Minor,1.0
7717/96,III,f Minor,0.6
7909/96,V,f Minor,0.541667
8101/96,I,f Minor,0.6
8293/96,III,f Minor,0.5625
8485/96,GerVI,f Minor,0.373188
8581/96,V+,f Minor,0.733333
8869/96,GerVI,f Minor,0.373188
8965/96,I+,f Minor,0.5
9061/96,DimVII,f Minor,0.5
9445/96,VI,A- Major,0.75
9541/96,V7,A- Major,0.6
9733/96,I,A- Major,0.615385
9925/96,DimVII,A- Major,0.5
10117/96,VI,A- Major,1.0
10213/96,VI,A- Major,566667/1000000
10309/96,V,A- Major,3/4
10405/96,II,A- Major,611111/1000000
10501/96,I,A- Major,3/4
10597/96,IV,A- Major,5/8
10693/96,DimVII,A- Major,0.5
10885/96,VI,A- Major,0.75
11077/96,V7,A- Major,0.6
11269/96,I,A- Major,1.0
11365/96,I,A- Major,0.627273
11557/96,II,A- Major,232143/500000
11653/96,VI,A- Major,0.75
11845/96,I,A- Major,0.5
11941/96,VI,A- Major,0.412698
12037/96,I,f Minor,0.7
12421/96,IV,A- Major,0.45
12709/96,DimVII,A- Major,0.428571
12901/96,III,f Minor,0.75
13093/96,I+,f Minor,0.6
13285/96,I+,f Minor,0.4375
13477/96,V+,f Minor,0.444444
13669/96,V+7,f Minor,0.611111
13765/96,I+,f Minor,1.0
13861/96,III,f Minor,0.6
14053/96,V,f Minor,0.541667
14245/96,I,f Minor,0.6
14437/96,III,f Minor,0.5625
14629/96,GerVI,f Minor,0.373188
14725/96,V+,f Minor,0.733333
15013/96,GerVI,f Minor,0.373188
15109/96,I+,f Minor,0.5
15205/96,DimVII,f Minor,0.5
15589/96,VI,A- Major,0.75
15685/96,V7,A- Major,0.6
15877/96,I,A- Major,0.875
15973/96,I,A- Major,0.630769
16069/96,DimVII,A- Major,0.5
16261/96,VI,A- Major,1.0
16357/96,VI,A- Major,566667/1000000
16453/96,V,A- Major,3/4
16549/96,II,A- Major,611111/1000000
16645/96,I,A- Major,3/4
16741/96,I,A- Major,585737/1000000
16837/96,DimVII,A- Major,0.5
17029/96,VI,A- Major,0.75
17221/96,V7,A- Major,0.6
17413/96,I,A- Major,0.171254
17701/96,II,A- Major,252619/1000000
17797/96,I,A- Major,0.742798
29823/160,I,f Minor,0.7
29983/160,III,f Minor,0.5
30143/160,V+7,f Minor,0.504808
30303/160,I,f Minor,0.75
30463/160,ItaVI,F Major,666667/1000000
30623/160,IIdim,f Minor,666667/1000000
30783/160,I,f Minor,0.5
31103/160,I,f Minor,0.76
31423/160,IIdim7,f Minor,0.592593
31583/160,I,f Minor,0.766667
31743/160,ItaVI,F Major,666667/1000000
31903/160,IIdim,f Minor,666667/1000000
32063/160,I,f Minor,0.5
32383/160,I,c Minor,0.72
32703/160,V+7,c Minor,0.6
32863/160,V+7,c Minor,0.418981
33023/160,I,c Minor,0.766667
33183/160,ItaVI,C Major,666667/1000000
33343/160,I,c Minor,0.580357
33983/160,IIdim7,c Minor,0.592593
34143/160,I,c Minor,0.766667
34303/160,ItaVI,C Major,666667/1000000
34463/160,IIdim,c Minor,666667/1000000
34623/160,DimVII,c Minor,0.5
34943/160,V,c Minor,0.72
35423/160,V+7,g Minor,0.418981
35583/160,I,g Minor,0.75
36063/160,I,g Minor,0.5
36383/160,IV+,g Minor,1/2
36543/160,VI,g Minor,666667/1000000
36703/160,I,f Minor,0.517857
37023/160,I,f Minor,0.56044
37343/160,I,b- Minor,0.66
37823/160,I,b- Minor,481481/1000000
37983/160,V,b- Minor,0.6
38623/160,DimVII7,b- Minor,0.65
38943/160,DimVII,b- Minor,518519/1000000
39103/160,VII,b- Minor,77381/125000
39263/160,I,b- Minor,0.517857
39583/160,I,b- Minor,0.56044
39903/160,V+7,b- Minor,0.403333
40383/160,VII,b- Minor,138889/250000
40543/160,I,b- Minor,0.56044
41183/160,I,G- Major,0.6
42143/160,III,G- Major,0.56044
42463/160,I,b- Minor,0.692308
42783/160,I,b- Minor,0.461538
43743/160,I,D- Major,0.625
43903/160,DimVII,D- Major,0.5
44063/160,III,D- Major,0.5
44223/160,I,D- Major,0.5
44383/160,III,f Minor,0.5
44543/160,I,f Minor,0.5
