0.0,I,b Minor,0.5428571428571429
3.0,I,b Minor,0.4137931034482759
9.0,I,b Minor,0.5625
12.0,III,G Major,0.5714285714285714
14.0,III,G Major,0.5625
15.0,V,b Minor,0.2893939393939393
16.0,V+7,b Minor,0.24679487179487183
17.0,V+7,b Minor,0.3563333333333334
18.0,V+7,b Minor,0.25549173720274077
21.0,V+7,b Minor,0.2879273504273504
22.0,V+,b Minor,0.425
23.0,I,b Minor,0.5059523809523809
24.0,I,b Minor,0.5428571428571429
27.0,I,b Minor,0.55625
30.0,V7,C Major,0.4277777777777777
32.0,III,C Major,0.4948559670781893
41.0,V,C Major,0.3116883116883117
42.0,V,C Major,0.21071428571428572
43.0,DimVII,C Major,0.4
44.0,V,C Major,0.36825396825396817
45.0,V+7,b Minor,0.3608333333333333
46.0,V+7,b Minor,0.32545454545454544
47.0,IIdim7,b Minor,0.3424137931034483
49.0,V+7,b Minor,0.46153846153846156
50.0,V+7,b Minor,0.43555555555555553
51.0,DimVII7,b Minor,0.41875
52.0,IIdim7,b Minor,0.5092592592592592
54.0,V+7,b Minor,0.3608333333333333
55.0,V+7,b Minor,0.3283333333333333
56.0,IIdim7,b Minor,0.3975308641975308
57.0,V+7,b Minor,0.3608333333333333
58.0,V+7,b Minor,0.32545454545454544
59.0,IIdim7,b Minor,0.3424137931034483
61.0,V+,b Minor,0.6000000000000001
62.0,V+,b Minor,0.43333333333333335
63.0,III,b Minor,0.5625
65.0,III,b Minor,0.5916666666666668
66.0,I,b Minor,0.5863095238095238
68.0,I,b Minor,0.5281385281385282
69.0,I,b Minor,0.5510204081632653
71.0,I,b Minor,0.5714285714285714
73.0,I,b Minor,0.7333333333333333
