offset,key
0.0,E Major
3.0,E Major
4.0,E Major
6.0,E Major
8.0,E Major
9.0,E Major
11.0,E Major
12.0,E Major
13.0,f# Minor
16.0,f# Minor
18.0,f# Minor
19.0,f# Minor
20.0,f# Minor
21.0,E Major
