offset,key
0.0,b Minor
8.0,b Minor
13.0,G Major
15.0,b Minor
16.0,b Minor
17.0,b Minor
18.0,b Minor
19.0,b Minor
20.0,b Minor
21.0,b Minor
22.0,b Minor
23.0,b Minor
30.0,C Major
32.0,C Major
35.0,C Major
42.0,C Major
43.0,C Major
45.0,b Minor
46.0,b Minor
47.0,b Minor
48.0,b Minor
49.0,b Minor
50.0,b Minor
51.0,b Minor
52.0,b Minor
55.0,b Minor
56.0,b Minor
57.0,b Minor
58.0,b Minor
59.0,b Minor
60.0,b Minor
61.0,b Minor
63.0,b Minor
70.0,b Minor
