0.0,I,e Minor,0.40579462760755963
7.0,I,e Minor,0.27616578823292254
8.0,V+7,e Minor,0.4734270655421529
9.0,V+,e Minor,0.39452255461846075
10.0,V+,e Minor,0.3156180436947686
11.0,I,e Minor,0.3353441714256917
12.0,V+,e Minor,0.40128735174917396
13.0,V+,e Minor,0.40128735174917396
14.0,I,e Minor,0.3210298813993391
15.0,IIdim7,e Minor,0.34778237151595076
16.0,V+,e Minor,0.4623490890047536
17.0,IV,b Minor,0.3632244899357312
18.0,V+,e Minor,0.4623490890047536
20.0,I,b Minor,0.4256167814067487
21.0,IV,b Minor,0.266010488379218
22.0,I,b Minor,0.4256167814067487
23.0,V+7,b Minor,0.4788188790825923
24.0,I,b Minor,0.4256167814067487
26.0,I,b Minor,0.31921258605506153
28.0,V+,b Minor,0.31921258605506153
29.0,IIdim7,b Minor,0.4256167814067487
30.0,V+7,b Minor,0.4788188790825923
32.0,I,b Minor,0.4788188790825923
33.0,IV,b Minor,0.23940943954129615
35.0,I,b Minor,0.4189665191972683
36.0,I,e Minor,0.4290997853314224
39.0,I,e Minor,0.2648764106984089
40.0,V+7,e Minor,0.476777539257136
41.0,V+,e Minor,0.4238022571174542
42.0,V+7,e Minor,0.31785169283809067
43.0,IIdim7,e Minor,0.31785169283809067
44.0,V+,e Minor,0.42999526356880113
45.0,V+,e Minor,0.34937115164965094
46.0,I,e Minor,0.376245855622701
47.0,I,e Minor,0.32249644767660085
48.0,V+,e Minor,0.4837446715149013
49.0,I,e Minor,0.42999526356880113
50.0,V+,e Minor,0.37211128578069336
53.0,I,G Major,0.37768480128547444
54.0,IV,G Major,0.25178986752364957
55.0,IV,G Major,0.45322176154256927
56.0,V7,C Major,0.42168248591201796
57.0,V7,C Major,0.3643336678279835
58.0,I,C Major,0.5060189830944215
60.0,V+7,d Minor,0.4838617718981501
61.0,IV,e Minor,0.27299810864328666
62.0,I,d Minor,0.4300993527983556
64.0,V+7,e Minor,0.4913965955579159
65.0,V+,e Minor,0.27299810864328666
66.0,I,e Minor,0.35737934222393886
68.0,I,b Minor,0.43040734974237665
70.0,I,b Minor,0.3228055123067825
71.0,V+,b Minor,0.43040734974237665
72.0,V+7,e Minor,0.4886450273928613
73.0,V+7,e Minor,0.4343511354603211
74.0,I,e Minor,0.4343511354603211
76.0,V+7,b Minor,0.31422198327068274
77.0,V+7,b Minor,0.4189626443609103
78.0,I,b Minor,0.4284845226418401
80.0,V+,b Minor,0.261851652725569
81.0,I,b Minor,0.20948132218045515
82.0,V+,b Minor,0.4189626443609103
83.0,DimVII,b Minor,0.31422198327068274
84.0,I,B Major,0.3838804369992199
89.0,I,B Major,0.3550990983984522
90.0,V,B Major,0.2589264259155381
91.0,II,B Major,0.210840089674081
92.0,II7,B Major,0.4757937221112253
95.0,IV,E Major,0.25589556750473996
96.0,DimVII,B Major,0.32437305236778957
97.0,DimVII,B Major,0.27031087697315803
98.0,I,B Major,0.27031087697315803
99.0,DimVII,B Major,0.32437305236778957
100.0,IV,B Major,0.2838264208218159
101.0,I,B Major,0.45141916454517383
106.0,I,B Major,0.2502720655970265
107.0,I,B Major,0.2711280710634454
108.0,II7,B Major,0.500544131194053
112.0,I,e Minor,0.3469597718118147
113.0,V7,B Major,0.3294445651162623
114.0,I,e Minor,0.23130651454120982
115.0,DimVII,B Major,0.3294445651162623
116.0,IIdim,e Minor,0.26985760029807815
117.0,V+7,e Minor,0.4240619433255513
118.0,DimVII,e Minor,0.46261302908241964
119.0,I,e Minor,0.3965254534992168
123.0,I,e Minor,0.31457685977604544
124.0,V+7,e Minor,0.4583788581222326
125.0,V+,e Minor,0.38198238176852717
126.0,V+,e Minor,0.3055859054148217
127.0,IIdim7,e Minor,0.31733920946923794
128.0,V+,e Minor,0.38198238176852717
129.0,V+,e Minor,0.38198238176852717
130.0,I,e Minor,0.4583788581222326
131.0,IIdim7,b Minor,0.2554362306153881
132.0,I,B Major,0.43380454211948805
133.0,IIdim7,b Minor,0.3380513293065955
134.0,I,B Major,0.39765416360953065
136.0,I,b Minor,0.39902911211565795
137.0,IV,b Minor,0.3351844541771527
138.0,I,b Minor,0.47883493453878956
139.0,V+7,b Minor,0.37608897692520316
140.0,I,b Minor,0.4021990003700049
142.0,I,b Minor,0.312821444732226
143.0,I,b Minor,0.24757509228601565
144.0,I,b Minor,0.2907563606841494
145.0,IIdim7,b Minor,0.35808349744557016
146.0,V+7,b Minor,0.4050540422642531
147.0,V+7,b Minor,0.37376209296206797
148.0,I,b Minor,0.46923216709833904
35761/240,IV,e Minor,0.23596927585275798
36241/240,V+,e Minor,0.4129462327423265
36481/240,I,e Minor,0.4247446965349644
37201/240,I,e Minor,0.2621880842808422
37441/240,V+7,e Minor,0.47193855170551596
37681/240,V+,e Minor,0.41950093484934753
37921/240,V+,e Minor,0.2621880842808422
38161/240,I,e Minor,0.29496159481594747
38401/240,V+,e Minor,0.43026465352689436
38641/240,V+,e Minor,0.36303580141331715
38881/240,I,e Minor,0.37648157183603265
39121/240,I,e Minor,0.32269849014517077
39361/240,V+,e Minor,0.487936665948339
39601/240,I,e Minor,0.43372148084296797
39841/240,V+,e Minor,0.487936665948339
40321/240,V+7,e Minor,0.4122697826239052
40561/240,DimVII,e Minor,0.37104280436151466
40801/240,V+7,e Minor,0.49472373914868617
41041/240,V+7,e Minor,0.45349676088629565
41281/240,I,e Minor,0.45349676088629565
41761/240,I,e Minor,0.4240489192703024
