0.0,DimVII,b- Minor,0.5
2.0,I,b- Minor,0.541667
10.0,DimVII,b- Minor,0.5
11.0,IIdim,b- Minor,0.666667
12.0,I,b- Minor,0.714354
15.0,V+,b- Minor,477443/1000000
16.0,III,b- Minor,255729/500000
17.0,I+,b- Minor,257639/500000
8641/480,ItaVI,b- Minor,527027/1000000
9121/480,III,b- Minor,0.405324
9601/480,ItaVI,B- Major,136743/500000
10081/480,I,b- Minor,426109/1000000
10561/480,DimVII,b- Minor,17041/31250
11041/480,IIdim,b- Minor,560417/1000000
3841/160,I,D- Major,0.5
5441/160,IV,D- Major,0.571429
5761/160,I,D- Major,0.75
6241/160,IV,D- Major,0.625
6401/160,II,D- Major,0.5
6561/160,I,D- Major,0.644444
7201/160,IV,D- Major,0.625
7361/160,II,D- Major,0.5
7521/160,DimVII,D- Major,0.52381
8161/160,VI,D- Major,0.625
8321/160,VI,D- Major,0.75
8481/160,VI,D- Major,0.5
8801/160,I,b- Minor,0.76
9281/160,DimVII,b- Minor,0.5
9441/160,IIdim,b- Minor,0.666667
9601/160,I,b- Minor,0.714354
10081/160,V+,b- Minor,477443/1000000
10241/160,I,b- Minor,318229/500000
10401/160,V+,b- Minor,257581/500000
7921/120,I+,b- Minor,833333/1000000
8041/120,I,b- Minor,458333/1000000
8161/120,I+,b- Minor,666667/1000000
8281/120,I,b- Minor,47619/100000
8401/120,DimVII,b- Minor,138889/250000
8521/120,V+,b- Minor,666667/1000000
8641/120,I,b- Minor,0.666667
9601/120,I+,b- Minor,0.75
9721/120,IV,b- Minor,0.566667
9961/120,IV,b- Minor,0.875
10081/120,V+,b- Minor,0.598662
10441/120,FreVI,b- Minor,500621/1000000
10561/120,DimVII,b- Minor,547917/1000000
10681/120,V+,b- Minor,571429/1000000
7201/80,I,b- Minor,0.68
7361/80,IV,b- Minor,716667/1000000
7441/80,I,b- Minor,0.7
7601/80,DimVII,b- Minor,0.75
7681/80,I,b- Minor,0.7
7841/80,IV,b- Minor,716667/1000000
7921/80,I,b- Minor,0.7
8081/80,DimVII,b- Minor,0.75
8161/80,VI,b- Minor,9/16
8401/80,bII,b- Minor,0.75
8561/80,DimVII,b- Minor,0.52381
8721/80,II,A- Major,0.55
9121/80,I,D- Major,0.45
9441/80,I,D- Major,0.285714
9601/80,IV,A- Major,0.5
9681/80,I,A- Major,0.681818
9841/80,IV,A- Major,0.583333
9921/80,I,A- Major,0.857143
10081/80,IV,A- Major,0.583333
10161/80,I,A- Major,0.5
10401/80,I,A- Major,0.642857
10561/80,I,D- Major,0.5
10641/80,V,D- Major,0.472727
10801/80,I,D- Major,0.75
11281/80,ItaVI,D- Major,0.333333
11441/80,bII,C# Major,0.5
11601/80,V,G Major,0.75
11761/80,I,G Major,0.75
12001/80,IV,A Major,0.622222
12241/80,III,A Major,0.285714
12481/80,I,A- Major,0.75
12561/80,I,A- Major,0.75
12721/80,IV,A- Major,0.45
13281/80,I,D- Major,0.285714
13441/80,IV,A- Major,0.5
13521/80,I,A- Major,0.681818
13681/80,IV,A- Major,0.583333
13761/80,I,A- Major,0.857143
13921/80,IV,A- Major,0.583333
14001/80,I,A- Major,0.5
14241/80,I,A- Major,0.642857
14401/80,I,D- Major,0.5
14481/80,V,D- Major,0.472727
14641/80,I,D- Major,0.75
15121/80,ItaVI,D- Major,0.333333
15281/80,bII,C# Major,0.5
15441/80,V,G Major,0.75
15601/80,I,G Major,0.75
16321/80,V,D- Major,0.75
16401/80,V,D- Major,0.6875
16561/80,I,D- Major,0.5
16881/80,V,D- Major,0.75
17041/80,III,D- Major,0.75
17281/80,II,D- Major,0.428571
17521/80,IV,D- Major,0.583333
17601/80,V,D- Major,0.642857
17841/80,I,D- Major,0.583333
17921/80,I,D- Major,0.428571
18241/80,VI,D- Major,0.5
18561/80,DimVII,D- Major,0.75
18641/80,V,D- Major,0.333333
18721/80,I,D- Major,0.75
18961/80,bVI,C# Major,0.619048
19201/80,V,G Major,0.622222
19441/80,I,G Major,0.75
20161/80,V,D- Major,0.75
20241/80,V,D- Major,0.6875
20401/80,I,D- Major,0.5
20721/80,V,D- Major,0.75
20881/80,III,D- Major,0.75
21121/80,II,D- Major,0.428571
21361/80,IV,D- Major,0.583333
21441/80,V,D- Major,0.642857
21681/80,I,D- Major,0.583333
21761/80,I,D- Major,0.428571
22081/80,VI,D- Major,0.5
22321/80,bVI,D- Major,0.333333
22401/80,DimVII,D- Major,0.75
22481/80,V,D- Major,0.333333
22561/80,I,D- Major,0.75
22801/80,bVI,C# Major,0.619048
23041/80,V,G Major,0.622222
23281/80,I,G Major,0.75
23521/80,IV,A Major,0.622222
23761/80,III,A Major,0.285714
24001/80,V,D- Major,0.75
