1,2,3,4,5,6,7,8,9,10,11,12,Validity
0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.8335,0.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.75025,0.1665,0.08325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.8002,0.1332,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.762143,0.142714,0.095143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.791875,0.124875,0.08325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.7669,0.1332,0.0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.788091,0.121091,0.090818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.718154,0.128077,0.102462,0.051308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.690643,0.118929,0.095286,0.095143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.6446,0.1334,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.604312,0.16675,0.124875,0.104062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.588353,0.196176,0.117529,0.097941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.555667,0.222333,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.526421,0.245737,0.122684,0.105158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.51675,0.2668,0.11655,0.0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.492143,0.285857,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.469773,0.303182,0.121091,0.105955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.463826,0.319,0.115826,0.101348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.8335,0.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.8335,0.08325,0.08325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.8002,0.1332,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.809714,0.095143,0.095143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.791875,0.124875,0.08325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.8002,0.0999,0.0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.788091,0.121091,0.090818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.722417,0.111,0.111,0.055583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.692462,0.102615,0.102462,0.102462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.643,0.142929,0.118929,0.095143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.600133,0.177867,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.583438,0.208438,0.104062,0.104062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.549118,0.235412,0.117529,0.097941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.518611,0.259389,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.508842,0.280842,0.105158,0.105158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.4834,0.30015,0.11655,0.0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.460381,0.317619,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.454591,0.3335,0.105955,0.105955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.667,0.1665,0.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.75025,0.1665,0.08325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.7336,0.1332,0.1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.762143,0.142714,0.095143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.75025,0.124875,0.124875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.7669,0.1332,0.0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.697182,0.121091,0.121091,0.060636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.666833,0.111167,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.615538,0.153923,0.128077,0.102462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.571571,0.190571,0.118929,0.118929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.555667,0.222333,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.520937,0.250125,0.124875,0.104062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.490294,0.274647,0.117529,0.117529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.481556,0.296444,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.456211,0.315947,0.122684,0.105158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.4334,0.3335,0.11655,0.11655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.428619,0.349381,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.8335,0.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.75025,0.1665,0.08325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.8002,0.1332,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.762143,0.142714,0.095143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.791875,0.124875,0.08325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.7002,0.1332,0.0999,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.666818,0.121273,0.121091,0.090818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.61125,0.16675,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.564231,0.205231,0.128077,0.102462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.547714,0.238214,0.118929,0.095143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5112,0.2668,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.47925,0.291812,0.124875,0.104062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.470647,0.313882,0.117529,0.097941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.4445,0.3335,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.421105,0.351053,0.122684,0.105158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.4167,0.36685,0.11655,0.0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.8335,0.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.8335,0.08325,0.08325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.8002,0.1332,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.809714,0.095143,0.095143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.791875,0.124875,0.08325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.703889,0.111,0.111,0.074111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.6668,0.1334,0.0999,0.0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.606182,0.181909,0.121091,0.090818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.555667,0.222333,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.538538,0.256538,0.102462,0.102462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.500071,0.285857,0.118929,0.095143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.466733,0.311267,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.458375,0.3335,0.104062,0.104062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.431412,0.353118,0.117529,0.097941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.407444,0.370556,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.403526,0.386158,0.105158,0.105158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.667,0.1665,0.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.75025,0.1665,0.08325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.7336,0.1332,0.1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.778,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.762143,0.142714,0.095143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.666875,0.124875,0.124875,0.083375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.629778,0.148222,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5668,0.2001,0.1332,0.0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.515273,0.242545,0.121091,0.121091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.500083,0.277917,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
