1,2,3,4,5,6,7,8,9,10,11,12,Validity
0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5,0.333333,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5,0.285714,0.071429,0.071429,0.071429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5625,0.25,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.55,0.3,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.541667,0.333333,0.041667,0.041667,0.041667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.538462,0.307692,0.076923,0.038462,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.535714,0.285714,0.071429,0.071429,0.035714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.533333,0.266667,0.066667,0.066667,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5625,0.25,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.529412,0.235294,0.117647,0.058824,0.058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5,0.222222,0.111111,0.111111,0.055556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.45,0.3,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.409091,0.272727,0.181818,0.090909,0.045455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.375,0.25,0.166667,0.166667,0.041667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.346154,0.230769,0.153846,0.153846,0.115385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.321429,0.285714,0.142857,0.142857,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.3,0.266667,0.2,0.133333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.34375,0.25,0.1875,0.125,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.352941,0.264706,0.176471,0.117647,0.088235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.361111,0.277778,0.166667,0.111111,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.364865,0.27027,0.162162,0.121622,0.081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.368421,0.263158,0.171053,0.118421,0.078947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.371795,0.25641,0.166667,0.115385,0.089744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.3875,0.25,0.1625,0.1125,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.392857,0.261905,0.154762,0.107143,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.397727,0.272727,0.147727,0.102273,0.079545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.4,0.266667,0.144444,0.111111,0.077778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.402174,0.26087,0.152174,0.108696,0.076087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.404255,0.255319,0.148936,0.106383,0.085106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.416667,0.25,0.145833,0.104167,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.408163,0.244898,0.163265,0.102041,0.081633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.4,0.24,0.16,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.384615,0.269231,0.153846,0.115385,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.37037,0.259259,0.148148,0.148148,0.074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.357143,0.25,0.178571,0.142857,0.071429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.344828,0.241379,0.172414,0.137931,0.103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.333333,0.266667,0.166667,0.133333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5,0.333333,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
