1,2,3,4,5,6,7,8,9,10,11,12,Validity
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.428571,0.285714,0.142857,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.375,0.25,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.333333,0.222222,0.222222,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0.3,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,True
0.272727,0.181818,0.181818,0.181818,0.090909,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,True
0.25,0.25,0.166667,0.166667,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,True
0.307692,0.230769,0.153846,0.153846,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,True
0.285714,0.285714,0.142857,0.142857,0.071429,0.071429,0.0,0.0,0.0,0.0,0.0,0.0,True
0.266667,0.266667,0.2,0.133333,0.066667,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,True
0.25,0.25,0.1875,0.1875,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,True
0.294118,0.235294,0.176471,0.176471,0.058824,0.058824,0.0,0.0,0.0,0.0,0.0,0.0,True
0.277778,0.222222,0.222222,0.166667,0.055556,0.055556,0.0,0.0,0.0,0.0,0.0,0.0,True
0.315789,0.210526,0.210526,0.157895,0.052632,0.052632,0.0,0.0,0.0,0.0,0.0,0.0,True
0.3,0.25,0.2,0.15,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,True
0.285714,0.238095,0.190476,0.190476,0.047619,0.047619,0.0,0.0,0.0,0.0,0.0,0.0,True
0.272727,0.272727,0.181818,0.181818,0.045455,0.045455,0.0,0.0,0.0,0.0,0.0,0.0,True
0.304348,0.26087,0.173913,0.173913,0.043478,0.043478,0.0,0.0,0.0,0.0,0.0,0.0,True
0.291667,0.25,0.166667,0.166667,0.083333,0.041667,0.0,0.0,0.0,0.0,0.0,0.0,True
0.28,0.24,0.2,0.16,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,True
0.269231,0.230769,0.192308,0.153846,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,True
0.259259,0.222222,0.185185,0.185185,0.074074,0.074074,0.0,0.0,0.0,0.0,0.0,0.0,True
0.25,0.25,0.178571,0.178571,0.071429,0.071429,0.0,0.0,0.0,0.0,0.0,0.0,True
0.275862,0.241379,0.172414,0.172414,0.068966,0.068966,0.0,0.0,0.0,0.0,0.0,0.0,True
0.266667,0.266667,0.166667,0.166667,0.066667,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,True
0.258065,0.258065,0.193548,0.16129,0.064516,0.064516,0.0,0.0,0.0,0.0,0.0,0.0,True
0.25,0.25,0.1875,0.1875,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,True
0.264706,0.235294,0.205882,0.176471,0.058824,0.058824,0.0,0.0,0.0,0.0,0.0,0.0,True
0.25,0.25,0.222222,0.166667,0.055556,0.055556,0.0,0.0,0.0,0.0,0.0,0.0,True
0.263158,0.263158,0.210526,0.157895,0.052632,0.052632,0.0,0.0,0.0,0.0,0.0,0.0,True
0.275,0.25,0.225,0.15,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,True
