offset,0/1,0/2,0/3,0/4,0/5,0/6,0/7,0/8,0/9,0/10,0/11,1/2,1/3,1/4,1/5,1/6,1/7,1/8,1/9,1/10,1/11,2/3,2/4,2/5,2/6,2/7,2/8,2/9,2/10,2/11,3/4,3/5,3/6,3/7,3/8,3/9,3/10,3/11,4/5,4/6,4/7,4/8,4/9,4/10,4/11,5/6,5/7,5/8,5/9,5/10,5/11,6/7,6/8,6/9,6/10,6/11,7/8,7/9,7/10,7/11,8/9,8/10,8/11,9/10,9/11,10/11,total,tonic,is_major,numeral,chord_tonality
0.0,0.375,0.375,0.375,0.375,0.125,0.375,0.25,0.1875,0.375,0.3125,0.375,0.0,0.0,0.0,0.25,0.0,0.125,0.1875,0.0,0.0625,0.0,0.0,0.0,0.25,0.0,0.125,0.1875,0.0,0.0625,0.0,0.0,0.25,0.0,0.125,0.1875,0.0,0.0625,0.0,0.25,0.0,0.125,0.1875,0.0,0.0625,0.0,0.25,0.125,0.0625,0.25,0.1875,0.25,0.125,0.1875,0.0,0.0625,0.0,0.0625,0.125,0.0625,0.125,0.1875,0.125,0.1875,0.0625,0.0,0.0625,1.0,F,False,I,Minor
2.5,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,F,False,IV,Minor
3.0,0.444445,0.555556,0.555556,0.555556,0.444445,0.555556,0.555556,0.388889,0.555556,0.5,0.555556,0.111111,0.111111,0.111111,0.0,0.111111,0.111111,0.055556,0.111111,0.055555,0.111111,0.0,0.0,0.111111,0.0,0.0,0.166667,0.0,0.055556,0.0,0.0,0.111111,0.0,0.0,0.166667,0.0,0.055556,0.0,0.111111,0.0,0.0,0.166667,0.0,0.055556,0.0,0.111111,0.111111,0.055556,0.111111,0.055555,0.111111,0.0,0.166667,0.0,0.055556,0.0,0.166667,0.0,0.055556,0.0,0.166667,0.111111,0.166667,0.055556,0.0,0.055556,1.0,F,False,I,Minor
5.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.5,0.5,0.25,0.5,0.0,0.25,0.0,0.25,0.0,0.25,1.0,F,False,V+7,Dominant seventh
6.0,0.5,0.5,0.5,0.5,0.125,0.5,0.5,0.375,0.5,0.5,0.5,0.0,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0.375,0.25,0.375,0.375,0.375,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,1.0,F,False,I,Minor
7.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,1.0,F,False,IV,Minor
7.5,0.625,0.625,0.625,0.625,0.458333,0.625,0.583333,0.458333,0.625,0.625,0.625,0.0,0.0,0.0,0.166667,0.0,0.041667,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.041667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.0,0.041667,0.166667,0.0,0.0,0.0,0.166667,0.0,0.041667,0.166667,0.0,0.0,0.0,0.166667,0.125,0.0,0.166667,0.166667,0.166667,0.041667,0.166667,0.0,0.0,0.0,0.125,0.041667,0.041667,0.041667,0.166667,0.166667,0.166667,0.0,0.0,0.0,1.0,F,False,I,Minor
10.5,0.75,0.75,0.75,0.75,0.666667,0.75,0.666667,0.75,0.75,0.666667,0.75,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.083333,0.0,0.083333,0.0,0.083333,0.0,0.0,0.083333,0.0,0.083333,0.0,0.083333,0.083333,0.0,0.083333,0.083333,0.0,0.0,0.083333,0.0,0.083333,0.083333,0.0,0.083333,0.0,0.083333,0.0,0.083333,0.0,0.083333,1.0,F,False,V+,Major
12.0,0.375,0.375,0.375,0.375,0.125,0.375,0.25,0.1875,0.375,0.3125,0.375,0.0,0.0,0.0,0.25,0.0,0.125,0.1875,0.0,0.0625,0.0,0.0,0.0,0.25,0.0,0.125,0.1875,0.0,0.0625,0.0,0.0,0.25,0.0,0.125,0.1875,0.0,0.0625,0.0,0.25,0.0,0.125,0.1875,0.0,0.0625,0.0,0.25,0.125,0.0625,0.25,0.1875,0.25,0.125,0.1875,0.0,0.0625,0.0,0.0625,0.125,0.0625,0.125,0.1875,0.125,0.1875,0.0625,0.0,0.0625,1.0,F,False,I,Minor
14.5,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,F,False,IV,Minor
15.0,0.555556,0.666667,0.666667,0.666667,0.555556,0.666667,0.666667,0.611111,0.666667,0.611111,0.666667,0.111111,0.111111,0.111111,0.0,0.111111,0.111111,0.055555,0.111111,0.055555,0.111111,0.0,0.0,0.111111,0.0,0.0,0.055556,0.0,0.055556,0.0,0.0,0.111111,0.0,0.0,0.055556,0.0,0.055556,0.0,0.111111,0.0,0.0,0.055556,0.0,0.055556,0.0,0.111111,0.111111,0.055555,0.111111,0.055555,0.111111,0.0,0.055556,0.0,0.055556,0.0,0.055556,0.0,0.055556,0.0,0.055556,0.0,0.055556,0.055556,0.0,0.055556,1.0,F,False,I,Minor
17.5,0.416667,0.416667,0.416667,0.416667,0.333334,0.416667,0.25,0.25,0.416667,0.25,0.416667,0.0,0.0,0.0,0.083333,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.0,0.083333,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.083333,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.083333,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.083333,0.083334,0.083334,0.083333,0.083334,0.083333,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.166667,1.0,F,False,V+7,Dominant seventh
19.0,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,False,VIIdim,Diminished
19.5,0.583333,0.583333,0.583333,0.583333,0.5,0.583333,0.333333,0.583333,0.583333,0.5,0.583333,0.0,0.0,0.0,0.083333,0.0,0.25,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.25,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.25,0.0,0.0,0.083333,0.0,0.083333,0.0,0.25,0.0,0.0,0.083333,0.0,0.083333,0.166667,0.083333,0.083333,0.0,0.083333,0.25,0.0,0.0,0.083333,0.0,0.25,0.25,0.166667,0.25,0.0,0.083333,0.0,0.083333,0.0,0.083333,1.0,F,False,V+,Major
21.0,0.090909,0.0,0.0,0.0,0.136364,0.0,0.045455,0.454545,0.0,0.0,0.272727,0.090909,0.090909,0.090909,0.045455,0.090909,0.045454,0.363636,0.090909,0.090909,0.181818,0.0,0.0,0.136364,0.0,0.045455,0.454545,0.0,0.0,0.272727,0.0,0.136364,0.0,0.045455,0.454545,0.0,0.0,0.272727,0.136364,0.0,0.045455,0.454545,0.0,0.0,0.272727,0.136364,0.090909,0.318181,0.136364,0.136364,0.136363,0.045455,0.454545,0.0,0.0,0.272727,0.40909,0.045455,0.045455,0.227272,0.454545,0.454545,0.181818,0.0,0.272727,0.272727,1.0,F,False,GerVI,German sixth
24.0,0.375,0.375,0.375,0.375,0.125,0.375,0.25,0.1875,0.375,0.3125,0.375,0.0,0.0,0.0,0.25,0.0,0.125,0.1875,0.0,0.0625,0.0,0.0,0.0,0.25,0.0,0.125,0.1875,0.0,0.0625,0.0,0.0,0.25,0.0,0.125,0.1875,0.0,0.0625,0.0,0.25,0.0,0.125,0.1875,0.0,0.0625,0.0,0.25,0.125,0.0625,0.25,0.1875,0.25,0.125,0.1875,0.0,0.0625,0.0,0.0625,0.125,0.0625,0.125,0.1875,0.125,0.1875,0.0625,0.0,0.0625,1.0,F,False,I,Minor
26.5,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,F,False,IV,Minor
27.0,0.833333,0.833333,0.833333,0.833333,0.666666,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,False,I,Minor
28.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,1.0,F,False,IV,Minor
28.5,0.5,0.5,0.5,0.5,0.375,0.5,0.5,0.125,0.5,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.125,0.125,0.25,0.125,0.125,0.125,0.0,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.375,0.375,0.375,0.0,0.0,0.0,1.0,F,False,I,Minor
29.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.5,0.5,0.25,0.5,0.0,0.25,0.0,0.25,0.0,0.25,1.0,F,False,V+,Major
30.0,0.5,0.5,0.5,0.5,0.125,0.5,0.5,0.375,0.5,0.5,0.5,0.0,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0.375,0.25,0.375,0.375,0.375,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,1.0,F,False,I,Minor
31.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,1.0,F,False,IV,Minor
31.5,0.576923,0.576923,0.576923,0.576923,0.403846,0.576923,0.5,0.442308,0.576923,0.538461,0.576923,0.0,0.0,0.0,0.173077,0.0,0.076923,0.134615,0.0,0.038462,0.0,0.0,0.0,0.173077,0.0,0.076923,0.134615,0.0,0.038462,0.0,0.0,0.173077,0.0,0.076923,0.134615,0.0,0.038462,0.0,0.173077,0.0,0.076923,0.134615,0.0,0.038462,0.0,0.173077,0.096154,0.038462,0.173077,0.134615,0.173077,0.076923,0.134615,0.0,0.038462,0.0,0.057692,0.076923,0.038461,0.076923,0.134615,0.096153,0.134615,0.038462,0.0,0.038462,1.0,F,False,I,Minor
38.5,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,F,False,IV,Minor
39.0,0.833333,0.833333,0.833333,0.833333,0.666666,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,False,I,Minor
40.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,1.0,F,False,IV,Minor
40.5,0.583333,0.583333,0.583333,0.583333,0.5,0.583333,0.583333,0.333333,0.583333,0.5,0.583333,0.0,0.0,0.0,0.083333,0.0,0.0,0.25,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0,0.25,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.25,0.0,0.083333,0.0,0.083333,0.0,0.0,0.25,0.0,0.083333,0.0,0.083333,0.083333,0.166667,0.083333,0.0,0.083333,0.0,0.25,0.0,0.083333,0.0,0.25,0.0,0.083333,0.0,0.25,0.166667,0.25,0.083333,0.0,0.083333,1.0,F,False,I,Minor
42.0,0.416667,0.5,0.5,0.5,0.416667,0.5,0.25,0.5,0.5,0.416667,0.5,0.083333,0.083333,0.083333,0.0,0.083333,0.166667,0.083333,0.083333,0.0,0.083333,0.0,0.0,0.083333,0.0,0.25,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.25,0.0,0.0,0.083333,0.0,0.083333,0.0,0.25,0.0,0.0,0.083333,0.0,0.083333,0.166667,0.083333,0.083333,0.0,0.083333,0.25,0.0,0.0,0.083333,0.0,0.25,0.25,0.166667,0.25,0.0,0.083333,0.0,0.083333,0.0,0.083333,1.0,F,False,V+,Major
