offset,0/1,0/2,0/3,0/4,0/5,0/6,0/7,0/8,0/9,0/10,0/11,1/2,1/3,1/4,1/5,1/6,1/7,1/8,1/9,1/10,1/11,2/3,2/4,2/5,2/6,2/7,2/8,2/9,2/10,2/11,3/4,3/5,3/6,3/7,3/8,3/9,3/10,3/11,4/5,4/6,4/7,4/8,4/9,4/10,4/11,5/6,5/7,5/8,5/9,5/10,5/11,6/7,6/8,6/9,6/10,6/11,7/8,7/9,7/10,7/11,8/9,8/10,8/11,9/10,9/11,10/11,total,tonic,is_major,numeral,chord_tonality
0.0,0.042105,0.231579,0.042105,0.0,0.042105,0.042105,0.157895,0.042105,0.084211,0.042105,0.273684,0.273684,0.0,0.042105,0.0,0.0,0.2,0.0,0.126316,0.0,0.315789,0.273684,0.231579,0.273684,0.273684,0.073684,0.273684,0.147368,0.273684,0.042105,0.042105,0.0,0.0,0.2,0.0,0.126316,0.0,0.315789,0.042105,0.042105,0.157895,0.042105,0.084211,0.042105,0.273684,0.0,0.2,0.0,0.126316,0.0,0.315789,0.2,0.0,0.126316,0.0,0.315789,0.2,0.073684,0.2,0.115789,0.126316,0.0,0.315789,0.126316,0.189473,0.315789,1.0,G,True,I,Major
24.0,0.2375,0.0125,0.0,0.05,0.0,0.2,0.2,0.0,0.25,0.0,0.05,0.225,0.2375,0.1875,0.2375,0.0375,0.0375,0.2375,0.0125,0.2375,0.1875,0.0125,0.0375,0.0125,0.1875,0.1875,0.0125,0.2375,0.0125,0.0375,0.05,0.0,0.2,0.2,0.0,0.25,0.0,0.05,0.05,0.15,0.15,0.05,0.2,0.05,0.0,0.2,0.2,0.0,0.25,0.0,0.05,0.0,0.2,0.05,0.2,0.15,0.2,0.05,0.2,0.15,0.25,0.0,0.05,0.25,0.2,0.05,1.0,D,True,V7,Dominant seventh
28.0,0.0,0.25,0.0,0.125,0.0,0.21875,0.03125,0.0,0.3125,0.0,0.0625,0.25,0.0,0.125,0.0,0.21875,0.03125,0.0,0.3125,0.0,0.0625,0.25,0.125,0.25,0.03125,0.21875,0.25,0.0625,0.25,0.1875,0.125,0.0,0.21875,0.03125,0.0,0.3125,0.0,0.0625,0.125,0.09375,0.09375,0.125,0.1875,0.125,0.0625,0.21875,0.03125,0.0,0.3125,0.0,0.0625,0.1875,0.21875,0.09375,0.21875,0.15625,0.03125,0.28125,0.03125,0.03125,0.3125,0.0,0.0625,0.3125,0.25,0.0625,1.0,D,True,I,Major
32.0,0.2375,0.0125,0.0,0.05,0.0,0.2,0.2,0.0,0.25,0.0,0.05,0.225,0.2375,0.1875,0.2375,0.0375,0.0375,0.2375,0.0125,0.2375,0.1875,0.0125,0.0375,0.0125,0.1875,0.1875,0.0125,0.2375,0.0125,0.0375,0.05,0.0,0.2,0.2,0.0,0.25,0.0,0.05,0.05,0.15,0.15,0.05,0.2,0.05,0.0,0.2,0.2,0.0,0.25,0.0,0.05,0.0,0.2,0.05,0.2,0.15,0.2,0.05,0.2,0.15,0.25,0.0,0.05,0.25,0.2,0.05,1.0,D,True,V7,Dominant seventh
36.0,0.1875,0.046875,0.1875,0.03125,0.1875,0.03125,0.15625,0.1875,0.046875,0.1875,0.15625,0.140625,0.0,0.21875,0.0,0.15625,0.03125,0.0,0.234375,0.0,0.03125,0.140625,0.078125,0.140625,0.015625,0.109375,0.140625,0.09375,0.140625,0.109375,0.21875,0.0,0.15625,0.03125,0.0,0.234375,0.0,0.03125,0.21875,0.0625,0.1875,0.21875,0.015625,0.21875,0.1875,0.15625,0.03125,0.0,0.234375,0.0,0.03125,0.125,0.15625,0.078125,0.15625,0.125,0.03125,0.203125,0.03125,0.0,0.234375,0.0,0.03125,0.234375,0.203125,0.03125,1.0,G,True,V7,Dominant seventh
44.0,0.037975,0.253164,0.037975,0.0,0.037975,0.037975,0.151898,0.037975,0.063291,0.037975,0.303797,0.291139,0.0,0.037975,0.0,0.0,0.189873,0.0,0.101266,0.0,0.341772,0.291139,0.253164,0.291139,0.291139,0.101266,0.291139,0.189873,0.291139,0.050633,0.037975,0.0,0.0,0.189873,0.0,0.101266,0.0,0.341772,0.037975,0.037975,0.151898,0.037975,0.063291,0.037975,0.303797,0.0,0.189873,0.0,0.101266,0.0,0.341772,0.189873,0.0,0.101266,0.0,0.341772,0.189873,0.088607,0.189873,0.151899,0.101266,0.0,0.341772,0.101266,0.240506,0.341772,1.0,G,True,I,Major
60.0,0.020619,0.041237,0.01031,0.072165,0.226804,0.020619,0.072165,0.020619,0.061855,0.020619,0.371134,0.061856,0.010309,0.092784,0.247423,0.0,0.092784,0.0,0.082474,0.0,0.391753,0.051547,0.030928,0.185567,0.061856,0.030928,0.061856,0.020618,0.061856,0.329897,0.082475,0.237114,0.010309,0.082475,0.010309,0.072165,0.010309,0.381444,0.154639,0.092784,0.0,0.092784,0.01031,0.092784,0.298969,0.247423,0.154639,0.247423,0.164949,0.247423,0.14433,0.092784,0.0,0.082474,0.0,0.391753,0.092784,0.01031,0.092784,0.298969,0.082474,0.0,0.391753,0.082474,0.309279,0.391753,1.0,C,True,V7,Dominant seventh
68.0,0.209135,0.151443,0.209135,0.141827,0.19952,0.204327,0.064903,0.209135,0.158654,0.209135,0.165866,0.057692,0.0,0.350962,0.009615,0.004808,0.274038,0.0,0.050481,0.0,0.043269,0.057692,0.29327,0.048077,0.052884,0.216346,0.057692,0.007211,0.057692,0.014423,0.350962,0.009615,0.004808,0.274038,0.0,0.050481,0.0,0.043269,0.341347,0.346154,0.076924,0.350962,0.300481,0.350962,0.307693,0.004807,0.264423,0.009615,0.040866,0.009615,0.033654,0.26923,0.004808,0.045673,0.004808,0.038461,0.274038,0.223557,0.274038,0.230769,0.050481,0.0,0.043269,0.050481,0.007212,0.043269,1.0,C,True,I,Major
92.0,0.044118,0.264706,0.044118,0.0,0.044118,0.17647,0.220588,0.044118,0.058823,0.044118,0.029412,0.308824,0.0,0.044118,0.0,0.220588,0.264706,0.0,0.102941,0.0,0.014706,0.308824,0.264706,0.308824,0.088236,0.044118,0.308824,0.205883,0.308824,0.294118,0.044118,0.0,0.220588,0.264706,0.0,0.102941,0.0,0.014706,0.044118,0.17647,0.220588,0.044118,0.058823,0.044118,0.029412,0.220588,0.264706,0.0,0.102941,0.0,0.014706,0.044118,0.220588,0.117647,0.220588,0.205882,0.264706,0.161765,0.264706,0.25,0.102941,0.0,0.014706,0.102941,0.088235,0.014706,1.0,G,True,IV,Major
104.0,0.052506,0.22673,0.052506,0.02864,0.052506,0.045346,0.257757,0.052506,0.050119,0.052506,0.171838,0.279236,0.0,0.023866,0.0,0.00716,0.310263,0.0,0.102625,0.0,0.224344,0.279236,0.25537,0.279236,0.272076,0.031027,0.279236,0.176611,0.279236,0.054892,0.023866,0.0,0.00716,0.310263,0.0,0.102625,0.0,0.224344,0.023866,0.016706,0.286397,0.023866,0.078759,0.023866,0.200478,0.00716,0.310263,0.0,0.102625,0.0,0.224344,0.303103,0.00716,0.095465,0.00716,0.217184,0.310263,0.207638,0.310263,0.085919,0.102625,0.0,0.224344,0.102625,0.121719,0.224344,1.0,G,True,V7,Dominant seventh
