offset,0/1,0/2,0/3,0/4,0/5,0/6,0/7,0/8,0/9,0/10,0/11,1/2,1/3,1/4,1/5,1/6,1/7,1/8,1/9,1/10,1/11,2/3,2/4,2/5,2/6,2/7,2/8,2/9,2/10,2/11,3/4,3/5,3/6,3/7,3/8,3/9,3/10,3/11,4/5,4/6,4/7,4/8,4/9,4/10,4/11,5/6,5/7,5/8,5/9,5/10,5/11,6/7,6/8,6/9,6/10,6/11,7/8,7/9,7/10,7/11,8/9,8/10,8/11,9/10,9/11,10/11,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,
0.5,0.0,0.0,0.363636,0.0,0.0,0.0,0.545455,0.0,0.0,0.090909,0.0,0.0,0.363636,0.0,0.0,0.0,0.545455,0.0,0.0,0.090909,0.0,0.363636,0.0,0.0,0.0,0.545455,0.0,0.0,0.090909,0.0,0.363636,0.363636,0.363636,0.181819,0.363636,0.363636,0.272727,0.363636,0.0,0.0,0.545455,0.0,0.0,0.090909,0.0,0.0,0.545455,0.0,0.0,0.090909,0.0,0.545455,0.0,0.0,0.090909,0.0,0.545455,0.545455,0.454546,0.545455,0.0,0.090909,0.0,0.090909,0.0,0.090909,1.0,E-,True,I,Major
2.5,0.0,0.285714,0.0,0.0,0.142857,0.0,0.142857,0.285714,0.0,0.0,0.142857,0.285714,0.0,0.0,0.142857,0.0,0.142857,0.285714,0.0,0.0,0.142857,0.285714,0.285714,0.142857,0.285714,0.142857,0.0,0.285714,0.285714,0.142857,0.0,0.142857,0.0,0.142857,0.285714,0.0,0.0,0.142857,0.142857,0.0,0.142857,0.285714,0.0,0.0,0.142857,0.142857,0.0,0.142857,0.142857,0.142857,0.0,0.142857,0.285714,0.0,0.0,0.142857,0.142857,0.142857,0.142857,0.0,0.285714,0.285714,0.142857,0.0,0.142857,0.142857,1.0,E-,True,V7,Dominant seventh
3.5,0.0,0.055556,0.388889,0.0,0.166667,0.0,0.222222,0.0,0.0,0.166667,0.0,0.055556,0.388889,0.0,0.166667,0.0,0.222222,0.0,0.0,0.166667,0.0,0.333333,0.055556,0.111111,0.055556,0.166666,0.055556,0.055556,0.111111,0.055556,0.388889,0.222222,0.388889,0.166667,0.388889,0.388889,0.222222,0.388889,0.166667,0.0,0.222222,0.0,0.0,0.166667,0.0,0.166667,0.055555,0.166667,0.166667,0.0,0.166667,0.222222,0.0,0.0,0.166667,0.0,0.222222,0.222222,0.055555,0.222222,0.0,0.166667,0.0,0.166667,0.0,0.166667,1.0,E-,True,I,Major
6.5,0.31081,0.324324,0.324324,0.108108,0.324324,0.324324,0.0,0.324324,0.324324,0.216216,0.31081,0.013514,0.013514,0.202702,0.013514,0.013514,0.31081,0.013514,0.013514,0.094594,0.0,0.0,0.216216,0.0,0.0,0.324324,0.0,0.0,0.108108,0.013514,0.216216,0.0,0.0,0.324324,0.0,0.0,0.108108,0.013514,0.216216,0.216216,0.108108,0.216216,0.216216,0.108108,0.202702,0.0,0.324324,0.0,0.0,0.108108,0.013514,0.324324,0.0,0.0,0.108108,0.013514,0.324324,0.324324,0.216216,0.31081,0.0,0.108108,0.013514,0.108108,0.013514,0.094594,1.0,F,False,V+7,Dominant seventh
9.5,0.222222,0.0,0.0,0.111111,0.222222,0.0,0.0,0.0,0.0,0.444444,0.0,0.222222,0.222222,0.111111,0.0,0.222222,0.222222,0.222222,0.222222,0.222222,0.222222,0.0,0.111111,0.222222,0.0,0.0,0.0,0.0,0.444444,0.0,0.111111,0.222222,0.0,0.0,0.0,0.0,0.444444,0.0,0.111111,0.111111,0.111111,0.111111,0.111111,0.333333,0.111111,0.222222,0.222222,0.222222,0.222222,0.222222,0.222222,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,0.444444,0.0,0.0,0.444444,0.0,0.444444,0.0,0.444444,1.0,F,False,IV,Minor
11.0,0.222222,0.222222,0.222222,0.222222,0.111111,0.222222,0.111111,0.111111,0.222222,0.222222,0.222222,0.0,0.0,0.0,0.333333,0.0,0.111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.111111,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.111111,0.333333,0.0,0.0,0.0,0.333333,0.0,0.111111,0.333333,0.0,0.0,0.0,0.333333,0.222222,0.0,0.333333,0.333333,0.333333,0.111111,0.333333,0.0,0.0,0.0,0.222222,0.111111,0.111111,0.111111,0.333333,0.333333,0.333333,0.0,0.0,0.0,1.0,F,False,I,Minor
12.5,0.0,0.222222,0.0,0.0,0.444444,0.0,0.0,0.111111,0.0,0.222222,0.0,0.222222,0.0,0.0,0.444444,0.0,0.0,0.111111,0.0,0.222222,0.0,0.222222,0.222222,0.222222,0.222222,0.222222,0.111111,0.222222,0.0,0.222222,0.0,0.444444,0.0,0.0,0.111111,0.0,0.222222,0.0,0.444444,0.0,0.0,0.111111,0.0,0.222222,0.0,0.444444,0.444444,0.333333,0.444444,0.222222,0.444444,0.0,0.111111,0.0,0.222222,0.0,0.111111,0.0,0.222222,0.0,0.111111,0.111111,0.111111,0.222222,0.0,0.222222,1.0,F,False,IV+,Major
14.0,0.0,0.222222,0.0,0.0,0.222222,0.0,0.444444,0.0,0.0,0.0,0.111111,0.222222,0.0,0.0,0.222222,0.0,0.444444,0.0,0.0,0.0,0.111111,0.222222,0.222222,0.0,0.222222,0.222222,0.222222,0.222222,0.222222,0.111111,0.0,0.222222,0.0,0.444444,0.0,0.0,0.0,0.111111,0.222222,0.0,0.444444,0.0,0.0,0.0,0.111111,0.222222,0.222222,0.222222,0.222222,0.222222,0.111111,0.444444,0.0,0.0,0.0,0.111111,0.444444,0.444444,0.444444,0.333333,0.0,0.0,0.111111,0.0,0.111111,0.111111,1.0,C,False,V+7,Dominant seventh
15.5,0.222222,0.222222,0.333334,0.222222,0.222222,0.222222,0.0,0.222222,0.222222,0.222222,0.222222,0.0,0.555556,0.0,0.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.555556,0.0,0.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.555556,0.555556,0.555556,0.333334,0.555556,0.555556,0.555556,0.555556,0.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.222222,0.222222,0.222222,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,False,I,Minor
17.0,0.444444,0.444444,0.222222,0.444444,0.444444,0.222222,0.444444,0.444444,0.333333,0.444444,0.444444,0.0,0.222222,0.0,0.0,0.222222,0.0,0.0,0.111111,0.0,0.0,0.222222,0.0,0.0,0.222222,0.0,0.0,0.111111,0.0,0.0,0.222222,0.222222,0.0,0.222222,0.222222,0.111111,0.222222,0.222222,0.0,0.222222,0.0,0.0,0.111111,0.0,0.0,0.222222,0.0,0.0,0.111111,0.0,0.0,0.222222,0.222222,0.111111,0.222222,0.222222,0.0,0.111111,0.0,0.0,0.111111,0.0,0.0,0.111111,0.111111,0.0,1.0,B-,True,VIIdim7,Diminished seventh
18.5,0.088235,0.058824,0.029412,0.088235,0.029412,0.088235,0.058823,0.088236,0.088235,0.235294,0.088235,0.147059,0.117647,0.0,0.117647,0.0,0.029412,0.176471,0.0,0.323529,0.0,0.029412,0.147059,0.029412,0.147059,0.117647,0.029412,0.147059,0.17647,0.147059,0.117647,0.0,0.117647,0.088235,0.058824,0.117647,0.205882,0.117647,0.117647,0.0,0.029412,0.176471,0.0,0.323529,0.0,0.117647,0.088235,0.058824,0.117647,0.205882,0.117647,0.029412,0.176471,0.0,0.323529,0.0,0.147059,0.029412,0.294117,0.029412,0.176471,0.147058,0.176471,0.323529,0.0,0.323529,1.0,E-,True,V7,Dominant seventh
21.5,0.0,0.0,0.48,0.0,0.0,0.0,0.36,0.0,0.0,0.16,0.0,0.0,0.48,0.0,0.0,0.0,0.36,0.0,0.0,0.16,0.0,0.48,0.0,0.0,0.0,0.36,0.0,0.0,0.16,0.0,0.48,0.48,0.48,0.12,0.48,0.48,0.32,0.48,0.0,0.0,0.36,0.0,0.0,0.16,0.0,0.0,0.36,0.0,0.0,0.16,0.0,0.36,0.0,0.0,0.16,0.0,0.36,0.36,0.2,0.36,0.0,0.16,0.0,0.16,0.0,0.16,1.0,E-,True,I,Major
26.0,0.0,0.222222,0.111111,0.055556,0.166667,0.0,0.111111,0.222222,0.0,0.0,0.111111,0.222222,0.111111,0.055556,0.166667,0.0,0.111111,0.222222,0.0,0.0,0.111111,0.111111,0.166666,0.055555,0.222222,0.111111,0.0,0.222222,0.222222,0.111111,0.055555,0.055556,0.111111,0.0,0.111111,0.111111,0.111111,0.0,0.111111,0.055556,0.055555,0.166666,0.055556,0.055556,0.055555,0.166667,0.055556,0.055555,0.166667,0.166667,0.055556,0.111111,0.222222,0.0,0.0,0.111111,0.111111,0.111111,0.111111,0.0,0.222222,0.222222,0.111111,0.0,0.111111,0.111111,1.0,E-,True,VIIdim7,Diminished seventh
27.5,0.0,0.083333,0.472222,0.0,0.111111,0.0,0.222222,0.0,0.0,0.111111,0.0,0.083333,0.472222,0.0,0.111111,0.0,0.222222,0.0,0.0,0.111111,0.0,0.388889,0.083333,0.027778,0.083333,0.138889,0.083333,0.083333,0.027778,0.083333,0.472222,0.361111,0.472222,0.25,0.472222,0.472222,0.361111,0.472222,0.111111,0.0,0.222222,0.0,0.0,0.111111,0.0,0.111111,0.111111,0.111111,0.111111,0.0,0.111111,0.222222,0.0,0.0,0.111111,0.0,0.222222,0.222222,0.111111,0.222222,0.0,0.111111,0.0,0.111111,0.0,0.111111,1.0,E-,True,I,Major
30.5,0.194444,0.25,0.25,0.0,0.222222,0.25,0.0,0.222222,0.25,0.138889,0.222222,0.055556,0.055556,0.194444,0.027778,0.055556,0.194444,0.027778,0.055556,0.055555,0.027778,0.0,0.25,0.027778,0.0,0.25,0.027778,0.0,0.111111,0.027778,0.25,0.027778,0.0,0.25,0.027778,0.0,0.111111,0.027778,0.222222,0.25,0.0,0.222222,0.25,0.138889,0.222222,0.027778,0.222222,0.0,0.027778,0.083333,0.0,0.25,0.027778,0.0,0.111111,0.027778,0.222222,0.25,0.138889,0.222222,0.027778,0.083333,0.0,0.111111,0.027778,0.083333,1.0,F,False,V+,Major
