offset,0/1,0/2,0/3,0/4,0/5,0/6,0/7,0/8,0/9,0/10,0/11,1/2,1/3,1/4,1/5,1/6,1/7,1/8,1/9,1/10,1/11,2/3,2/4,2/5,2/6,2/7,2/8,2/9,2/10,2/11,3/4,3/5,3/6,3/7,3/8,3/9,3/10,3/11,4/5,4/6,4/7,4/8,4/9,4/10,4/11,5/6,5/7,5/8,5/9,5/10,5/11,6/7,6/8,6/9,6/10,6/11,7/8,7/9,7/10,7/11,8/9,8/10,8/11,9/10,9/11,10/11,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.083333,0.083333,0.083333,0.666667,0.0,0.083333,0.0,0.0,0.0,0.0,0.083333,0.083333,0.083333,0.666667,0.0,0.083333,0.0,0.0,0.0,0.083333,0.083333,0.083333,0.666667,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.583334,0.083333,0.0,0.083333,0.083333,0.083333,0.0,0.583334,0.083333,0.0,0.083333,0.083333,0.083333,0.583334,0.083333,0.0,0.083333,0.083333,0.083333,0.666667,0.583334,0.666667,0.666667,0.666667,0.083333,0.0,0.0,0.0,0.083333,0.083333,0.083333,0.0,0.0,0.0,1.0,,,,
6.0,0.214286,0.0,0.071429,0.071429,0.0,0.428571,0.0,0.071429,0.0,0.142857,0.0,0.214286,0.142857,0.142857,0.214286,0.214285,0.214286,0.142857,0.214286,0.071429,0.214286,0.071429,0.071429,0.0,0.428571,0.0,0.071429,0.0,0.142857,0.0,0.0,0.071429,0.357142,0.071429,0.0,0.071429,0.071428,0.071429,0.071429,0.357142,0.071429,0.0,0.071429,0.071428,0.071429,0.428571,0.0,0.071429,0.0,0.142857,0.0,0.428571,0.357142,0.428571,0.285714,0.428571,0.071429,0.0,0.142857,0.0,0.071429,0.071428,0.071429,0.142857,0.0,0.142857,1.0,B,True,V7,Dominant seventh
12.0,0.030303,0.0,0.181818,0.060606,0.030303,0.363636,0.0,0.030303,0.0,0.0,0.30303,0.030303,0.151515,0.030303,0.0,0.333333,0.030303,0.0,0.030303,0.030303,0.272727,0.181818,0.060606,0.030303,0.363636,0.0,0.030303,0.0,0.0,0.30303,0.121212,0.151515,0.181818,0.181818,0.151515,0.181818,0.181818,0.121212,0.030303,0.30303,0.060606,0.030303,0.060606,0.060606,0.242424,0.333333,0.030303,0.0,0.030303,0.030303,0.272727,0.363636,0.333333,0.363636,0.363636,0.060606,0.030303,0.0,0.0,0.30303,0.030303,0.030303,0.272727,0.0,0.30303,0.30303,1.0,B,True,I,Major
18.0,0.212121,0.0,0.060606,0.090909,0.0,0.424242,0.0,0.060606,0.0,0.121212,0.030303,0.212121,0.151515,0.121212,0.212121,0.212121,0.212121,0.151515,0.212121,0.090909,0.181818,0.060606,0.090909,0.0,0.424242,0.0,0.060606,0.0,0.121212,0.030303,0.030303,0.060606,0.363636,0.060606,0.0,0.060606,0.060606,0.030303,0.090909,0.333333,0.090909,0.030303,0.090909,0.030303,0.060606,0.424242,0.0,0.060606,0.0,0.121212,0.030303,0.424242,0.363636,0.424242,0.30303,0.393939,0.060606,0.0,0.121212,0.030303,0.060606,0.060606,0.030303,0.121212,0.030303,0.090909,1.0,B,True,V7,Dominant seventh
25.0,0.0,0.0,0.266667,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.333333,0.0,0.266667,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.333333,0.266667,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.333333,0.266667,0.266667,0.133333,0.266667,0.266667,0.266667,0.266667,0.066666,0.0,0.4,0.0,0.0,0.0,0.0,0.333333,0.4,0.0,0.0,0.0,0.0,0.333333,0.4,0.4,0.4,0.4,0.066667,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.333333,0.333333,1.0,B,True,I,Major
28.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.4,0.4,0.2,0.4,0.0,0.2,0.0,0.2,0.0,0.2,1.0,G#,False,V+,Major
29.0,0.0,0.0,0.25,0.05,0.0,0.05,0.0,0.25,0.0,0.0,0.4,0.0,0.25,0.05,0.0,0.05,0.0,0.25,0.0,0.0,0.4,0.25,0.05,0.0,0.05,0.0,0.25,0.0,0.0,0.4,0.2,0.25,0.2,0.25,0.0,0.25,0.25,0.15,0.05,0.0,0.05,0.2,0.05,0.05,0.35,0.05,0.0,0.25,0.0,0.0,0.4,0.05,0.2,0.05,0.05,0.35,0.25,0.0,0.0,0.4,0.25,0.25,0.15,0.0,0.4,0.4,1.0,G#,False,I,Minor
33.0,0.066667,0.0,0.266667,0.0,0.0,0.266667,0.0,0.0,0.0,0.333333,0.066667,0.066667,0.2,0.066667,0.066667,0.2,0.066667,0.066667,0.066667,0.266666,0.0,0.266667,0.0,0.0,0.266667,0.0,0.0,0.0,0.333333,0.066667,0.266667,0.266667,0.0,0.266667,0.266667,0.266667,0.066666,0.2,0.0,0.266667,0.0,0.0,0.0,0.333333,0.066667,0.266667,0.0,0.0,0.0,0.333333,0.066667,0.266667,0.266667,0.266667,0.066666,0.2,0.0,0.0,0.333333,0.066667,0.0,0.333333,0.066667,0.333333,0.066667,0.266666,1.0,G#,False,V,Minor
36.0,0.105263,0.0,0.0,0.157895,0.0,0.052632,0.0,0.263158,0.0,0.0,0.421053,0.105263,0.105263,0.052632,0.105263,0.052631,0.105263,0.157895,0.105263,0.105263,0.31579,0.0,0.157895,0.0,0.052632,0.0,0.263158,0.0,0.0,0.421053,0.157895,0.0,0.052632,0.0,0.263158,0.0,0.0,0.421053,0.157895,0.105263,0.157895,0.105263,0.157895,0.157895,0.263158,0.052632,0.0,0.263158,0.0,0.0,0.421053,0.052632,0.210526,0.052632,0.052632,0.368421,0.263158,0.0,0.0,0.421053,0.263158,0.263158,0.157895,0.0,0.421053,0.421053,1.0,G#,False,VI,Major
39.0,0.055556,0.0,0.444444,0.0,0.055556,0.166667,0.0,0.111111,0.0,0.0,0.166667,0.055556,0.388888,0.055556,0.0,0.111111,0.055556,0.055555,0.055556,0.055556,0.111111,0.444444,0.0,0.055556,0.166667,0.0,0.111111,0.0,0.0,0.166667,0.444444,0.388888,0.277777,0.444444,0.333333,0.444444,0.444444,0.277777,0.055556,0.166667,0.0,0.111111,0.0,0.0,0.166667,0.111111,0.055556,0.055555,0.055556,0.055556,0.111111,0.166667,0.055556,0.166667,0.166667,0.0,0.111111,0.0,0.0,0.166667,0.111111,0.111111,0.055556,0.0,0.166667,0.166667,1.0,G#,False,III,Major
42.0,0.212121,0.0,0.060606,0.090909,0.0,0.424242,0.0,0.060606,0.0,0.121212,0.030303,0.212121,0.151515,0.121212,0.212121,0.212121,0.212121,0.151515,0.212121,0.090909,0.181818,0.060606,0.090909,0.0,0.424242,0.0,0.060606,0.0,0.121212,0.030303,0.030303,0.060606,0.363636,0.060606,0.0,0.060606,0.060606,0.030303,0.090909,0.333333,0.090909,0.030303,0.090909,0.030303,0.060606,0.424242,0.0,0.060606,0.0,0.121212,0.030303,0.424242,0.363636,0.424242,0.30303,0.393939,0.060606,0.0,0.121212,0.030303,0.060606,0.060606,0.030303,0.121212,0.030303,0.090909,1.0,B,True,V,Major
49.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.4,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.3,0.3,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.4,0.4,1.0,B,True,I,Major
