offset,0/1,0/2,0/3,0/4,0/5,0/6,0/7,0/8,0/9,0/10,0/11,1/2,1/3,1/4,1/5,1/6,1/7,1/8,1/9,1/10,1/11,2/3,2/4,2/5,2/6,2/7,2/8,2/9,2/10,2/11,3/4,3/5,3/6,3/7,3/8,3/9,3/10,3/11,4/5,4/6,4/7,4/8,4/9,4/10,4/11,5/6,5/7,5/8,5/9,5/10,5/11,6/7,6/8,6/9,6/10,6/11,7/8,7/9,7/10,7/11,8/9,8/10,8/11,9/10,9/11,10/11,total,tonic,is_major,numeral,chord_tonality
0.0,0.291667,0.0,0.0,0.0,0.041667,0.333333,0.0,0.041667,0.0,0.291667,0.0,0.291667,0.291667,0.291667,0.25,0.041666,0.291667,0.25,0.291667,0.0,0.291667,0.0,0.0,0.041667,0.333333,0.0,0.041667,0.0,0.291667,0.0,0.0,0.041667,0.333333,0.0,0.041667,0.0,0.291667,0.0,0.041667,0.333333,0.0,0.041667,0.0,0.291667,0.0,0.291666,0.041667,0.0,0.041667,0.25,0.041667,0.333333,0.291666,0.333333,0.041666,0.333333,0.041667,0.0,0.291667,0.0,0.041667,0.25,0.041667,0.291667,0.0,0.291667,1.0,F#,True,I,Major
9.0,0.333333,0.0,0.0,0.0,0.25,0.0,0.041667,0.125,0.0,0.041667,0.208333,0.333333,0.333333,0.333333,0.083333,0.333333,0.291666,0.208333,0.333333,0.291666,0.125,0.0,0.0,0.25,0.0,0.041667,0.125,0.0,0.041667,0.208333,0.0,0.25,0.0,0.041667,0.125,0.0,0.041667,0.208333,0.25,0.0,0.041667,0.125,0.0,0.041667,0.208333,0.25,0.208333,0.125,0.25,0.208333,0.041667,0.041667,0.125,0.0,0.041667,0.208333,0.083333,0.041667,0.0,0.166666,0.125,0.083333,0.083333,0.041667,0.208333,0.166666,1.0,F#,True,V,Major
12.0,0.291667,0.0,0.0,0.0,0.058333,0.3,0.0,0.075,0.0,0.258333,0.016667,0.291667,0.291667,0.291667,0.233334,0.008333,0.291667,0.216667,0.291667,0.033334,0.275,0.0,0.0,0.058333,0.3,0.0,0.075,0.0,0.258333,0.016667,0.0,0.058333,0.3,0.0,0.075,0.0,0.258333,0.016667,0.058333,0.3,0.0,0.075,0.0,0.258333,0.016667,0.241667,0.058333,0.016667,0.058333,0.2,0.041666,0.3,0.225,0.3,0.041667,0.283333,0.075,0.0,0.258333,0.016667,0.075,0.183333,0.058333,0.258333,0.016667,0.241666,1.0,F#,True,I,Major
21.0,0.375,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.25,0.0,0.375,0.375,0.375,0.125,0.375,0.25,0.375,0.375,0.125,0.375,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.25,0.0,0.25,0.0,0.125,0.0,0.0,0.25,0.0,0.25,0.125,0.25,0.25,0.0,0.25,0.125,0.0,0.0,0.25,0.0,0.125,0.125,0.125,0.125,0.0,0.25,0.0,0.25,0.0,0.25,1.0,F#,True,III,Minor
22.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.083333,0.25,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.166666,0.166667,0.083334,0.083333,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.083333,0.25,0.0,0.166667,0.0,0.0,0.333333,0.0,0.083333,0.25,0.166667,0.0,0.0,0.333333,0.0,0.083333,0.25,0.166667,0.166667,0.166666,0.166667,0.083334,0.083333,0.0,0.333333,0.0,0.083333,0.25,0.333333,0.0,0.083333,0.25,0.333333,0.25,0.083333,0.083333,0.25,0.166667,1.0,F#,True,V,Major
24.0,0.416667,0.0,0.0,0.0,0.041667,0.208333,0.0,0.041667,0.0,0.291667,0.0,0.416667,0.416667,0.416667,0.375,0.208334,0.416667,0.375,0.416667,0.125,0.416667,0.0,0.0,0.041667,0.208333,0.0,0.041667,0.0,0.291667,0.0,0.0,0.041667,0.208333,0.0,0.041667,0.0,0.291667,0.0,0.041667,0.208333,0.0,0.041667,0.0,0.291667,0.0,0.166666,0.041667,0.0,0.041667,0.25,0.041667,0.208333,0.166666,0.208333,0.083334,0.208333,0.041667,0.0,0.291667,0.0,0.041667,0.25,0.041667,0.291667,0.0,0.291667,1.0,F#,True,I,Major
30.0,0.041667,0.041667,0.041666,0.041667,0.041667,0.5,0.041667,0.041667,0.0,0.25,0.041667,0.0,0.083333,0.0,0.0,0.541667,0.0,0.0,0.041667,0.291667,0.0,0.083333,0.0,0.0,0.541667,0.0,0.0,0.041667,0.291667,0.0,0.083333,0.083333,0.458334,0.083333,0.083333,0.041666,0.208334,0.083333,0.0,0.541667,0.0,0.0,0.041667,0.291667,0.0,0.541667,0.0,0.0,0.041667,0.291667,0.0,0.541667,0.541667,0.5,0.25,0.541667,0.0,0.041667,0.291667,0.0,0.041667,0.291667,0.0,0.25,0.041667,0.291667,1.0,F#,True,VI,Minor
33.0,0.291667,0.0,0.0,0.0,0.291667,0.0,0.041667,0.333333,0.0,0.041667,0.0,0.291667,0.291667,0.291667,0.0,0.291667,0.25,0.041666,0.291667,0.25,0.291667,0.0,0.0,0.291667,0.0,0.041667,0.333333,0.0,0.041667,0.0,0.0,0.291667,0.0,0.041667,0.333333,0.0,0.041667,0.0,0.291667,0.0,0.041667,0.333333,0.0,0.041667,0.0,0.291667,0.25,0.041666,0.291667,0.25,0.291667,0.041667,0.333333,0.0,0.041667,0.0,0.291666,0.041667,0.0,0.041667,0.333333,0.291666,0.333333,0.041667,0.0,0.041667,1.0,C#,True,I,Major
36.0,0.04,0.04,0.24,0.04,0.0,0.2,0.0,0.28,0.04,0.0,0.04,0.0,0.28,0.0,0.04,0.24,0.04,0.32,0.0,0.04,0.0,0.28,0.0,0.04,0.24,0.04,0.32,0.0,0.04,0.0,0.28,0.24,0.04,0.24,0.04,0.28,0.24,0.28,0.04,0.24,0.04,0.32,0.0,0.04,0.0,0.2,0.0,0.28,0.04,0.0,0.04,0.2,0.08,0.24,0.2,0.24,0.28,0.04,0.0,0.04,0.32,0.28,0.32,0.04,0.0,0.04,1.0,C#,True,V,Major
39.0,0.233333,0.0,0.033333,0.0,0.2,0.066667,0.033333,0.233333,0.0,0.133333,0.066667,0.233333,0.2,0.233333,0.033333,0.166666,0.2,0.0,0.233333,0.1,0.166666,0.033333,0.0,0.2,0.066667,0.033333,0.233333,0.0,0.133333,0.066667,0.033333,0.166667,0.033334,0.0,0.2,0.033333,0.1,0.033334,0.2,0.066667,0.033333,0.233333,0.0,0.133333,0.066667,0.133333,0.166667,0.033333,0.2,0.066667,0.133333,0.033334,0.166666,0.066667,0.066666,0.0,0.2,0.033333,0.1,0.033334,0.233333,0.1,0.166666,0.133333,0.066667,0.066666,1.0,C#,True,I,Major
