offset,0/1,0/2,0/3,0/4,0/5,0/6,0/7,0/8,0/9,0/10,0/11,1/2,1/3,1/4,1/5,1/6,1/7,1/8,1/9,1/10,1/11,2/3,2/4,2/5,2/6,2/7,2/8,2/9,2/10,2/11,3/4,3/5,3/6,3/7,3/8,3/9,3/10,3/11,4/5,4/6,4/7,4/8,4/9,4/10,4/11,5/6,5/7,5/8,5/9,5/10,5/11,6/7,6/8,6/9,6/10,6/11,7/8,7/9,7/10,7/11,8/9,8/10,8/11,9/10,9/11,10/11,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,
12.0,0.0,0.136364,0.045455,0.0,0.272727,0.0,0.0,0.181818,0.0,0.363636,0.0,0.136364,0.045455,0.0,0.272727,0.0,0.0,0.181818,0.0,0.363636,0.0,0.090909,0.136364,0.136363,0.136364,0.136364,0.045454,0.136364,0.227272,0.136364,0.045455,0.227272,0.045455,0.045455,0.136363,0.045455,0.318181,0.045455,0.272727,0.0,0.0,0.181818,0.0,0.363636,0.0,0.272727,0.272727,0.090909,0.272727,0.090909,0.272727,0.0,0.181818,0.0,0.363636,0.0,0.181818,0.0,0.363636,0.0,0.181818,0.181818,0.181818,0.363636,0.0,0.363636,1.0,E-,True,V7,Dominant seventh
15.0,0.0,0.0,0.409091,0.0,0.045455,0.0,0.272727,0.0,0.0,0.272727,0.0,0.0,0.409091,0.0,0.045455,0.0,0.272727,0.0,0.0,0.272727,0.0,0.409091,0.0,0.045455,0.0,0.272727,0.0,0.0,0.272727,0.0,0.409091,0.363636,0.409091,0.136364,0.409091,0.409091,0.136364,0.409091,0.045455,0.0,0.272727,0.0,0.0,0.272727,0.0,0.045455,0.227272,0.045455,0.045455,0.227272,0.045455,0.272727,0.0,0.0,0.272727,0.0,0.272727,0.272727,0.0,0.272727,0.0,0.272727,0.0,0.272727,0.0,0.272727,1.0,E-,True,I,Major
18.0,0.0,0.090909,0.0,0.0,0.318182,0.0,0.045455,0.272727,0.0,0.272727,0.0,0.090909,0.0,0.0,0.318182,0.0,0.045455,0.272727,0.0,0.272727,0.0,0.090909,0.090909,0.227273,0.090909,0.045454,0.181818,0.090909,0.181818,0.090909,0.0,0.318182,0.0,0.045455,0.272727,0.0,0.272727,0.0,0.318182,0.0,0.045455,0.272727,0.0,0.272727,0.0,0.318182,0.272727,0.045455,0.318182,0.045455,0.318182,0.045455,0.272727,0.0,0.272727,0.0,0.227272,0.045455,0.227272,0.045455,0.272727,0.0,0.272727,0.272727,0.0,0.272727,1.0,E-,True,V7,Dominant seventh
21.0,0.3,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.2,0.3,0.3,0.3,0.0,0.3,0.3,0.0,0.3,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,1.0,A-,True,V7,Dominant seventh
23.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,1.0,A-,True,VIIdim,Diminished
24.0,0.166666,0.055556,0.055556,0.055556,0.166666,0.055556,0.166666,0.055555,0.055556,0.111111,0.055556,0.222222,0.222222,0.222222,0.0,0.222222,0.0,0.111111,0.222222,0.055555,0.222222,0.0,0.0,0.222222,0.0,0.222222,0.111111,0.0,0.166667,0.0,0.0,0.222222,0.0,0.222222,0.111111,0.0,0.166667,0.0,0.222222,0.0,0.222222,0.111111,0.0,0.166667,0.0,0.222222,0.0,0.111111,0.222222,0.055555,0.222222,0.222222,0.111111,0.0,0.166667,0.0,0.111111,0.222222,0.055555,0.222222,0.111111,0.055556,0.111111,0.166667,0.0,0.166667,1.0,A-,True,VI,Minor
26.0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333334,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.666667,0.666667,0.666667,0.0,0.0,0.0,1.0,A-,True,I,Major
27.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.272727,0.136364,0.0,0.227273,0.181818,0.0,0.181818,0.0,0.0,0.0,0.272727,0.136364,0.0,0.227273,0.181818,0.181818,0.0,0.0,0.0,0.272727,0.136364,0.0,0.227273,0.181818,0.181818,0.181818,0.181818,0.090909,0.045454,0.181818,0.045455,0.0,0.0,0.0,0.272727,0.136364,0.0,0.227273,0.181818,0.0,0.272727,0.136364,0.0,0.227273,0.181818,0.272727,0.136364,0.0,0.227273,0.181818,0.136363,0.272727,0.045454,0.090909,0.136364,0.090909,0.045454,0.227273,0.181818,0.045455,1.0,A-,True,V,Major
30.0,0.0,0.142857,0.071429,0.0,0.214286,0.0,0.107143,0.178571,0.0,0.285714,0.0,0.142857,0.071429,0.0,0.214286,0.0,0.107143,0.178571,0.0,0.285714,0.0,0.071428,0.142857,0.071429,0.142857,0.035714,0.035714,0.142857,0.142857,0.142857,0.071429,0.142857,0.071429,0.035714,0.107142,0.071429,0.214285,0.071429,0.214286,0.0,0.107143,0.178571,0.0,0.285714,0.0,0.214286,0.107143,0.035715,0.214286,0.071428,0.214286,0.107143,0.178571,0.0,0.285714,0.0,0.071428,0.107143,0.178571,0.107143,0.178571,0.107143,0.178571,0.285714,0.0,0.285714,1.0,E-,True,V,Major
