offset,0/1,0/2,0/3,0/4,0/5,0/6,0/7,0/8,0/9,0/10,0/11,1/2,1/3,1/4,1/5,1/6,1/7,1/8,1/9,1/10,1/11,2/3,2/4,2/5,2/6,2/7,2/8,2/9,2/10,2/11,3/4,3/5,3/6,3/7,3/8,3/9,3/10,3/11,4/5,4/6,4/7,4/8,4/9,4/10,4/11,5/6,5/7,5/8,5/9,5/10,5/11,6/7,6/8,6/9,6/10,6/11,7/8,7/9,7/10,7/11,8/9,8/10,8/11,9/10,9/11,10/11,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
1.0,0.03125,0.21875,0.0,0.375,0.0,0.041667,0.0,0.166667,0.0,0.0,0.166667,0.1875,0.03125,0.34375,0.03125,0.010417,0.03125,0.135417,0.03125,0.03125,0.135417,0.21875,0.15625,0.21875,0.177083,0.21875,0.052083,0.21875,0.21875,0.052083,0.375,0.0,0.041667,0.0,0.166667,0.0,0.0,0.166667,0.375,0.333333,0.375,0.208333,0.375,0.375,0.208333,0.041667,0.0,0.166667,0.0,0.0,0.166667,0.041667,0.125,0.041667,0.041667,0.125,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.166667,1.0,A,True,V,Major
7.0,0.214286,0.035714,0.0,0.214286,0.035714,0.035714,0.035714,0.035714,0.392857,0.035714,0.035714,0.25,0.214286,0.0,0.25,0.25,0.25,0.25,0.178571,0.25,0.25,0.035714,0.25,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.214286,0.035714,0.035714,0.035714,0.035714,0.392857,0.035714,0.035714,0.25,0.25,0.25,0.25,0.178571,0.25,0.25,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.428571,0.0,0.0,0.428571,0.0,0.0,0.428571,0.428571,0.0,1.0,A,True,I,Major
13.0,0.03,0.37,0.0,0.2,0.0,0.16,0.0,0.04,0.0,0.03,0.17,0.34,0.03,0.17,0.03,0.13,0.03,0.01,0.03,0.0,0.14,0.37,0.17,0.37,0.21,0.37,0.33,0.37,0.34,0.2,0.2,0.0,0.16,0.0,0.04,0.0,0.03,0.17,0.2,0.04,0.2,0.16,0.2,0.17,0.03,0.16,0.0,0.04,0.0,0.03,0.17,0.16,0.12,0.16,0.13,0.01,0.04,0.0,0.03,0.17,0.04,0.01,0.13,0.03,0.17,0.14,1.0,A,True,V7,Dominant seventh
19.0,0.34375,0.03125,0.0,0.375,0.0,0.0,0.0,0.03125,0.21875,0.0,0.0,0.3125,0.34375,0.03125,0.34375,0.34375,0.34375,0.3125,0.125,0.34375,0.34375,0.03125,0.34375,0.03125,0.03125,0.03125,0.0,0.1875,0.03125,0.03125,0.375,0.0,0.0,0.0,0.03125,0.21875,0.0,0.0,0.375,0.375,0.375,0.34375,0.15625,0.375,0.375,0.0,0.0,0.03125,0.21875,0.0,0.0,0.0,0.03125,0.21875,0.0,0.0,0.03125,0.21875,0.0,0.0,0.1875,0.03125,0.03125,0.21875,0.21875,0.0,1.0,A,True,I,Major
25.0,0.1875,0.0625,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.1875,0.3125,0.1875,0.1875,0.1875,0.0625,0.1875,0.1875,0.1875,0.0625,0.4375,0.0625,0.0625,0.0625,0.1875,0.0625,0.0625,0.0625,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,1.0,A,True,III,Minor
26.0,0.0,0.227273,0.0,0.363636,0.0,0.045455,0.0,0.181818,0.0,0.0,0.181818,0.227273,0.0,0.363636,0.0,0.045455,0.0,0.181818,0.0,0.0,0.181818,0.227273,0.136363,0.227273,0.181818,0.227273,0.045455,0.227273,0.227273,0.045455,0.363636,0.0,0.045455,0.0,0.181818,0.0,0.0,0.181818,0.363636,0.318181,0.363636,0.181818,0.363636,0.363636,0.181818,0.045455,0.0,0.181818,0.0,0.0,0.181818,0.045455,0.136363,0.045455,0.045455,0.136363,0.181818,0.0,0.0,0.181818,0.181818,0.181818,0.0,0.0,0.181818,0.181818,1.0,A,True,V7,Dominant seventh
31.0,0.205882,0.044118,0.0,0.205882,0.044118,0.044118,0.044118,0.044118,0.367647,0.044118,0.044118,0.25,0.205882,0.0,0.25,0.25,0.25,0.25,0.161765,0.25,0.25,0.044118,0.25,0.0,0.0,0.0,0.0,0.411765,0.0,0.0,0.205882,0.044118,0.044118,0.044118,0.044118,0.367647,0.044118,0.044118,0.25,0.25,0.25,0.25,0.161765,0.25,0.25,0.0,0.0,0.0,0.411765,0.0,0.0,0.0,0.0,0.411765,0.0,0.0,0.0,0.411765,0.0,0.0,0.411765,0.0,0.0,0.411765,0.411765,0.0,1.0,A,True,I,Major
34.0,0.336957,0.01087,0.0,0.173913,0.0,0.173913,0.0,0.0,0.0,0.25,0.054348,0.326087,0.336957,0.163044,0.336957,0.163044,0.336957,0.336957,0.336957,0.086957,0.282609,0.01087,0.163043,0.01087,0.163043,0.01087,0.01087,0.01087,0.23913,0.043478,0.173913,0.0,0.173913,0.0,0.0,0.0,0.25,0.054348,0.173913,0.0,0.173913,0.173913,0.173913,0.076087,0.119565,0.173913,0.0,0.0,0.0,0.25,0.054348,0.173913,0.173913,0.173913,0.076087,0.119565,0.0,0.0,0.25,0.054348,0.0,0.25,0.054348,0.25,0.054348,0.195652,1.0,B,False,V+,Major
38.0,0.0,0.222222,0.0,0.0,0.0,0.444444,0.0,0.0,0.111111,0.0,0.222222,0.222222,0.0,0.0,0.0,0.444444,0.0,0.0,0.111111,0.0,0.222222,0.222222,0.222222,0.222222,0.222222,0.222222,0.222222,0.111111,0.222222,0.0,0.0,0.0,0.444444,0.0,0.0,0.111111,0.0,0.222222,0.0,0.444444,0.0,0.0,0.111111,0.0,0.222222,0.444444,0.0,0.0,0.111111,0.0,0.222222,0.444444,0.444444,0.333333,0.444444,0.222222,0.0,0.111111,0.0,0.222222,0.111111,0.0,0.222222,0.111111,0.111111,0.222222,1.0,B,False,I,Minor
