offset,0/1,0/2,0/3,0/4,0/5,0/6,0/7,0/8,0/9,0/10,0/11,1/2,1/3,1/4,1/5,1/6,1/7,1/8,1/9,1/10,1/11,2/3,2/4,2/5,2/6,2/7,2/8,2/9,2/10,2/11,3/4,3/5,3/6,3/7,3/8,3/9,3/10,3/11,4/5,4/6,4/7,4/8,4/9,4/10,4/11,5/6,5/7,5/8,5/9,5/10,5/11,6/7,6/8,6/9,6/10,6/11,7/8,7/9,7/10,7/11,8/9,8/10,8/11,9/10,9/11,10/11,total,tonic,is_major,numeral,chord_tonality
0.0,0.416458,0.0,0.0,0.166583,0.0,0.0,0.0,0.416458,0.0,0.0,0.0,0.416458,0.416458,0.249875,0.416458,0.416458,0.416458,0.0,0.416458,0.416458,0.416458,0.0,0.166583,0.0,0.0,0.0,0.416458,0.0,0.0,0.0,0.166583,0.0,0.0,0.0,0.416458,0.0,0.0,0.0,0.166583,0.166583,0.166583,0.249875,0.166583,0.166583,0.166583,0.0,0.0,0.416458,0.0,0.0,0.0,0.0,0.416458,0.0,0.0,0.0,0.416458,0.0,0.0,0.0,0.416458,0.416458,0.416458,0.0,0.0,0.0,1.0,C#,False,I,Minor
10.0,0.249625,0.0,0.0,0.0,0.49925,0.0,0.0,0.166417,0.0,0.0,0.083208,0.249625,0.249625,0.249625,0.249625,0.249625,0.249625,0.083208,0.249625,0.249625,0.166417,0.0,0.0,0.49925,0.0,0.0,0.166417,0.0,0.0,0.083208,0.0,0.49925,0.0,0.0,0.166417,0.0,0.0,0.083208,0.49925,0.0,0.0,0.166417,0.0,0.0,0.083208,0.49925,0.49925,0.332833,0.49925,0.49925,0.416042,0.0,0.166417,0.0,0.0,0.083208,0.166417,0.0,0.0,0.083208,0.166417,0.166417,0.083209,0.0,0.083208,0.083208,1.0,F#,False,V+7,Dominant seventh
14.0,0.249625,0.0,0.0,0.0,0.0,0.49925,0.0,0.0,0.249625,0.0,0.0,0.249625,0.249625,0.249625,0.249625,0.249625,0.249625,0.249625,0.0,0.249625,0.249625,0.0,0.0,0.0,0.49925,0.0,0.0,0.249625,0.0,0.0,0.0,0.0,0.49925,0.0,0.0,0.249625,0.0,0.0,0.0,0.49925,0.0,0.0,0.249625,0.0,0.0,0.49925,0.0,0.0,0.249625,0.0,0.0,0.49925,0.49925,0.249625,0.49925,0.49925,0.0,0.249625,0.0,0.0,0.249625,0.0,0.0,0.249625,0.249625,0.0,1.0,C#,False,IV,Minor
16.0,0.083208,0.072838,0.124813,0.031235,0.124813,0.0,0.124813,0.124813,0.124812,0.124813,0.124813,0.01037,0.208021,0.114443,0.208021,0.083208,0.208021,0.208021,0.041604,0.208021,0.208021,0.197651,0.104073,0.197651,0.072838,0.197651,0.197651,0.051974,0.197651,0.197651,0.093578,0.0,0.124813,0.0,0.0,0.249625,0.0,0.0,0.093578,0.031235,0.093578,0.093578,0.156047,0.093578,0.093578,0.124813,0.0,0.0,0.249625,0.0,0.0,0.124813,0.124813,0.124812,0.124813,0.124813,0.0,0.249625,0.0,0.0,0.249625,0.0,0.0,0.249625,0.249625,0.0,1.0,C#,False,bII,Major
20.0,0.416292,0.0,0.0,0.166417,0.0,0.0,0.0,0.416292,0.0,0.0,0.0,0.416292,0.416292,0.249875,0.416292,0.416292,0.416292,0.0,0.416292,0.416292,0.416292,0.0,0.166417,0.0,0.0,0.0,0.416292,0.0,0.0,0.0,0.166417,0.0,0.0,0.0,0.416292,0.0,0.0,0.0,0.166417,0.166417,0.166417,0.249875,0.166417,0.166417,0.166417,0.0,0.0,0.416292,0.0,0.0,0.0,0.0,0.416292,0.0,0.0,0.0,0.416292,0.0,0.0,0.0,0.416292,0.416292,0.416292,0.0,0.0,0.0,1.0,C#,False,I,Minor
22.0,0.0,0.0,0.083229,0.04174,0.0,0.124969,0.0,0.332917,0.083229,0.0,0.333167,0.0,0.083229,0.04174,0.0,0.124969,0.0,0.332917,0.083229,0.0,0.333167,0.083229,0.04174,0.0,0.124969,0.0,0.332917,0.083229,0.0,0.333167,0.041489,0.083229,0.04174,0.083229,0.249688,0.0,0.083229,0.249938,0.04174,0.083229,0.04174,0.291177,0.041489,0.04174,0.291427,0.124969,0.0,0.332917,0.083229,0.0,0.333167,0.124969,0.207948,0.04174,0.124969,0.208198,0.332917,0.083229,0.0,0.333167,0.249688,0.332917,0.00025,0.083229,0.249938,0.333167,1.0,C#,False,VIIdim,Diminished
24.0,0.0,0.0,0.083208,0.666167,0.0,0.0,0.0,0.083208,0.0,0.0,0.166417,0.0,0.083208,0.666167,0.0,0.0,0.0,0.083208,0.0,0.0,0.166417,0.083208,0.666167,0.0,0.0,0.0,0.083208,0.0,0.0,0.166417,0.582959,0.083208,0.083208,0.083208,0.0,0.083208,0.083208,0.083209,0.666167,0.666167,0.666167,0.582959,0.666167,0.666167,0.49975,0.0,0.0,0.083208,0.0,0.0,0.166417,0.0,0.083208,0.0,0.0,0.166417,0.083208,0.0,0.0,0.166417,0.083208,0.083208,0.083209,0.0,0.166417,0.166417,1.0,C#,False,III,Major
26.0,0.249625,0.0,0.0,0.49925,0.0,0.0,0.0,0.249625,0.0,0.0,0.0,0.249625,0.249625,0.249625,0.249625,0.249625,0.249625,0.0,0.249625,0.249625,0.249625,0.0,0.49925,0.0,0.0,0.0,0.249625,0.0,0.0,0.0,0.49925,0.0,0.0,0.0,0.249625,0.0,0.0,0.0,0.49925,0.49925,0.49925,0.249625,0.49925,0.49925,0.49925,0.0,0.0,0.249625,0.0,0.0,0.0,0.0,0.249625,0.0,0.0,0.0,0.249625,0.0,0.0,0.0,0.249625,0.249625,0.249625,0.0,0.0,0.0,1.0,C#,False,I,Minor
28.0,0.249625,0.0,0.0,0.0,0.49925,0.0,0.0,0.166417,0.0,0.0,0.083208,0.249625,0.249625,0.249625,0.249625,0.249625,0.249625,0.083208,0.249625,0.249625,0.166417,0.0,0.0,0.49925,0.0,0.0,0.166417,0.0,0.0,0.083208,0.0,0.49925,0.0,0.0,0.166417,0.0,0.0,0.083208,0.49925,0.0,0.0,0.166417,0.0,0.0,0.083208,0.49925,0.49925,0.332833,0.49925,0.49925,0.416042,0.0,0.166417,0.0,0.0,0.083208,0.166417,0.0,0.0,0.083208,0.166417,0.166417,0.083209,0.0,0.083208,0.083208,1.0,C#,False,I+,Major
30.0,0.249625,0.0,0.0,0.0,0.0,0.49925,0.0,0.0,0.249625,0.0,0.0,0.249625,0.249625,0.249625,0.249625,0.249625,0.249625,0.249625,0.0,0.249625,0.249625,0.0,0.0,0.0,0.49925,0.0,0.0,0.249625,0.0,0.0,0.0,0.0,0.49925,0.0,0.0,0.249625,0.0,0.0,0.0,0.49925,0.0,0.0,0.249625,0.0,0.0,0.49925,0.0,0.0,0.249625,0.0,0.0,0.49925,0.49925,0.249625,0.49925,0.49925,0.0,0.249625,0.0,0.0,0.249625,0.0,0.0,0.249625,0.249625,0.0,1.0,C#,False,IV,Minor
