offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total
0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,1.5
0.25,1.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,2.0,0.0,0.0,5.25
1.25,1.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,2.0,0.0,0.0,4.75
2.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.0,0.0,1.5
3.25,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,1.5
4.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
5.25,0.75,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.25,2.75
6.25,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,2.75
7.25,0.75,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2.0
8.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
9.25,0.0,0.0,0.75,0.0,0.25,1.75,0.0,0.0,0.0,0.0,1.0,0.0,3.75
10.25,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,3.5
11.25,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,1.5
12.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
13.25,1.0,1.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,1.0,0.0,4.0
14.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,4.0
15.25,2.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,4.0
16.25,1.0,0.75,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
17.25,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,2.25
18.25,0.75,0.0,0.0,0.25,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,2.25
19.25,0.0,0.25,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.5,2.25
20.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
21.25,1.0,1.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,1.0,0.0,4.0
22.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,4.0
23.25,2.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,4.0
24.25,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.75,0.0,0.0,1.0,0.0,4.0
25.25,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.25,0.5,0.0,0.0,3.0
26.25,1.0,0.0,0.0,0.25,0.75,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
27.25,0.75,0.0,0.75,0.0,0.0,0.0,1.5,0.0,0.0,0.25,0.0,0.0,3.25
28.25,1.0,0.0,0.0,0.25,0.75,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
29.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.75,3.0
30.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.5
31.25,0.25,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.5,0.0,0.0,2.5
32.25,1.0,0.0,0.0,0.25,0.75,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
33.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.75,3.0
34.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.5
35.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.0
36.25,1.0,0.0,0.0,0.25,0.75,0.0,0.25,1.75,0.0,0.0,0.0,0.0,4.0
37.25,0.0,0.0,0.5,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.75,3.0
38.25,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.75
39.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,1.25
40.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.75,0.0,0.0,3.0
41.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,2.75
42.25,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
43.25,1.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.75
44.25,1.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.75,0.0,0.25,4.0
45.25,1.25,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3.25
46.25,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,1.0,0.0,0.0,3.25
47.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.5
48.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,3.75
49.25,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
50.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.25
51.25,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.0
52.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.25
53.25,0.0,1.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0
54.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.25
55.25,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.0
56.25,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,2.0
57.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,1.75
58.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,0.0,1.5
59.25,0.0,0.0,0.0,0.0,0.25,0.5,0.0,1.25,0.0,1.0,0.0,0.0,3.0
60.25,0.0,0.0,0.0,0.0,1.25,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.25
61.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,2.75
62.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75
63.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,1.75
64.25,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,1.75
65.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.2,0.0,1.0,0.2,0.0,2.15
66.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.75
67.25,0.25,0.0,0.0,0.0,0.2,1.0,0.0,0.2,0.0,0.5,0.0,0.0,2.15
68.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,2.75
69.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.25,2.75
70.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
71.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,1.0,1.75
72.25,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.75
73.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,1.0,0.0,0.2,2.15
74.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.75
75.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.2,1.0,0.0,0.2,2.15
76.25,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.75
77.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,1.0
78.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,1.25
79.25,0.0,0.0,0.75,0.0,0.0,1.25,0.0,0.0,0.0,0.25,0.75,0.0,3.0
80.25,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,1.0,0.0,0.0,1.0,3.0
81.25,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.25
83.25,0.0,0.75,0.0,0.0,1.25,0.0,0.0,0.25,0.0,0.75,0.0,0.0,3.0
84.25,0.0,0.0,0.0,0.0,1.25,0.5,0.0,0.25,0.0,0.5,0.0,0.0,2.5
85.25,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.75,0.0,0.25,0.75,0.0,3.0
86.25,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.25
87.25,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.25,0.0,2.75
88.25,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.0,3.0
89.25,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.25,0.0,0.75,1.0,0.0,3.0
90.25,0.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,3.0
91.25,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.25,0.0,0.0,2.75
92.25,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.25
93.25,0.0,0.0,0.0,0.25,0.0,0.75,0.25,0.0,0.0,0.5,0.0,0.0,1.75
94.25,0.25,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,2.25
95.25,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,3.0
96.25,0.25,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
97.25,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.25
98.25,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,2.25
99.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.0,0.0,3.0
100.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
101.25,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
102.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.5,0.5,3.5
103.25,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0,4.0
104.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0
105.25,0.25,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.25
106.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2.0
107.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,2.25
108.25,0.75,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,4.0
109.25,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1.25
110.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,2.0
111.25,0.0,0.25,0.0,0.0,0.25,0.0,0.75,0.25,0.0,0.0,1.0,0.0,2.5
112.25,0.5,0.0,0.0,0.0,0.25,1.0,0.0,0.25,1.0,0.0,0.0,0.0,3.0
113.25,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.75,0.25,0.0,0.75,0.0,3.0
114.25,0.0,0.0,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,2.5
115.25,1.0,0.0,0.0,0.0,0.25,0.75,0.0,0.25,0.75,0.0,0.0,0.0,3.0
116.25,0.25,0.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5
117.25,0.0,0.0,0.25,0.0,0.75,0.25,0.75,0.0,0.0,0.0,1.25,0.0,3.25
118.25,0.25,0.0,0.0,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5
119.25,0.0,0.25,0.0,0.0,0.75,0.25,0.75,0.0,1.25,0.0,0.0,0.0,3.25
120.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.75
121.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.25,0.0,0.0,0.0,2.0
122.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,2.0
123.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,1.0,0.0,2.0
