offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.375
0.375,0.0,0.125,0.125,0.0,0.25,0.0,0.25,0.125,0.0,0.0,0.0,0.125,1.0
1.375,0.0,0.25,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.25,1.0
2.375,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.25,1.0
3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.0,0.375,0.0,0.125,1.0
4.375,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.375,0.375,1.0
5.375,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.375,0.375,1.0
6.375,0.0,0.375,0.375,0.0,0.0,0.0,2.125,0.0,0.0,0.0,0.0,0.125,3.0
7.375,0.0,0.375,0.375,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,1.125,3.0
8.375,0.0,0.25,0.375,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,2.0,3.0
9.375,0.0,0.125,0.125,0.0,0.25,0.0,0.375,0.125,0.0,0.0,2.0,0.0,3.0
10.375,0.0,1.125,0.25,0.0,0.25,0.0,0.25,0.125,0.0,0.0,0.0,1.0,3.0
11.375,0.0,0.25,2.25,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.25,3.0
12.375,0.0,0.0,2.375,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.125,3.0
13.375,0.0,2.125,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.125,0.0,3.0
14.375,0.0,0.0,1.125,0.0,1.125,0.0,0.25,0.25,0.0,0.125,0.0,0.125,3.0
15.375,0.0,0.25,0.25,0.0,0.125,0.0,2.0,0.0,0.0,0.125,0.0,0.25,3.0
16.375,0.0,0.0,0.0,0.375,1.375,0.0,1.0,0.125,0.0,0.0,0.0,0.125,3.0
17.375,0.0,0.375,0.375,0.0,2.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,3.0
18.375,0.0,1.375,0.0,0.0,1.125,0.0,0.0,0.125,0.0,0.0,0.0,0.375,3.0
19.375,0.0,0.375,0.375,0.0,0.0,0.125,0.0,0.0,0.125,0.0,1.0,1.0,3.0
20.375,0.0,0.375,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,2.25,3.0
21.375,0.0,0.125,0.125,0.0,0.25,0.0,0.375,0.125,0.0,0.0,1.0,0.0,2.0
22.375,0.0,0.125,0.25,0.0,0.25,0.0,2.25,0.125,0.0,0.0,0.0,0.0,3.0
23.375,0.0,0.0,0.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.25,1.25,3.0
24.375,0.0,0.25,0.25,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,2.0,3.0
25.375,0.0,0.375,0.0,0.0,0.375,0.0,0.0,0.25,0.0,0.0,2.0,0.0,3.0
26.375,0.0,1.125,0.25,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,1.125,3.0
27.375,0.0,0.0,2.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,3.0
28.375,0.0,0.0,2.0,0.0,0.125,0.0,0.125,0.375,0.0,0.0,0.375,0.0,3.0
29.375,0.0,2.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,3.0
30.375,0.0,0.125,1.125,0.0,1.25,0.0,0.25,0.125,0.0,0.0,0.0,0.125,3.0
31.375,0.0,0.0,0.25,0.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.25,3.0
32.375,0.125,0.25,0.0,0.125,0.0,0.0,2.25,0.0,0.0,0.125,0.125,0.0,3.0
33.375,0.0,2.125,0.125,0.0,0.125,0.125,0.0,0.125,0.125,0.0,0.125,0.125,3.0
