offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0
4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0
5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0
6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0
7.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,32.0
11.0,0.0,4.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,20.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0
19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,3.0
20.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.5,3.5
21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,3.0
22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.5,0.0,1.0,0.5,4.5
23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.5,4.0
24.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,4.0
25.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
26.0,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,4.0
27.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,3.5
28.0,0.0,0.0,0.0,0.25,1.25,0.5,0.0,0.0,1.0,0.0,0.0,1.0,4.0
29.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,0.0,0.5,0.0,0.0,1.0,5.0
30.0,0.0,0.75,0.0,0.5,1.0,0.0,2.0,0.0,0.0,0.0,0.5,0.25,5.0
31.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,5.0
32.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.5,0.0,0.5,0.5,4.0
33.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,4.0
34.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,4.0
35.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,3.5
36.0,0.0,0.0,0.0,0.0,1.0,0.0,1.333,0.0,0.333,0.0,0.833,0.5,4.0
37.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0
38.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.5,4.0
39.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
40.0,0.0,0.5,0.0,0.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,4.0
41.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,4.0
42.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.0,1.5,4.0
43.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,2.0
44.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,3.0
45.0,0.0,0.0,0.0,0.5,0.0,0.0,2.5,0.0,0.0,0.0,0.5,1.5,5.0
46.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,3.0
47.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,3.0
48.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,3.0
49.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
50.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,3.0
51.0,0.0,0.333,0.0,0.665,0.0,0.0,0.0,0.0,0.5,0.0,0.167,0.333,1.998
52.0,0.0,0.0,0.0,0.669,0.0,0.0,0.167,0.0,0.831,0.0,0.333,0.5,2.5
53.0,0.0,0.5,0.165,1.0,0.665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.329
54.0,0.0,0.498,0.0,0.04,0.75,0.0,0.75,0.0,0.502,0.0,0.5,0.0,3.04
55.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
26401/480,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,3.0
26881/480,0.0,0.5,0.0,0.75,0.0,0.25,0.0,0.0,0.5,0.0,0.5,0.5,3.0
27361/480,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,3.0
27841/480,0.0,0.75,0.0,0.5,0.0,0.0,1.5,0.25,0.25,0.0,0.0,0.75,4.0
28321/480,0.0,1.25,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,3.5
28801/480,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.75,2.75
29281/480,0.0,0.5,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,4.0
29761/480,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,4.0
30241/480,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5
30721/480,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,3.0
31201/480,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,3.0
31681/480,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.5
32161/480,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
32641/480,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.5,0.0,0.0,0.0,3.5
33121/480,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5
33601/480,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,3.0
34081/480,0.0,0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
34561/480,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3.0
35041/480,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,3.0
35521/480,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
36001/480,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3.0
