Mode,Param,Strict,Relaxed
KTC,NoCommon_3_.1,0.18209472656629255,0.21904945703118106
KTC,NoCommon_3_.2,0.2125946399739684,0.23759108697053538
KTC,NoCommon_4_.1,0.20101301370022606,0.23894239319438748
KTC,NoCommon_4_.2,0.24118408596171492,0.2659976406503985
KTC,ComplexCommon_4_.2,0.24118408596171492,0.24118408596171492
KTC,SimpleCommon_4_.2,0.24118408596171492,0.24118408596171492
KAC,NoCommon_4_.2,0.29769897401686657,0.29769897401686657
KAC,SimpleCommon_4_.2,0.30381285806702635,0.30381285806702635
