Mode,Param,Strict,Relaxed
KTC,NoCommon_3_.1,0.1348435830398408,0.22497084778627943
KTC,NoCommon_3_.2,0.17010409076868754,0.2290661980636134
KTC,NoCommon_4_.1,0.11248985768990326,0.17449946129369331
KTC,NoCommon_4_.2,0.21521649490630662,0.26642389166165414
KTC,ComplexCommon_4_.2,0.21521649490630662,0.21521649490630662
KTC,SimpleCommon_4_.2,0.21521649490630662,0.21521649490630662
KAC,NoCommon_4_.2,0.24763198304516146,0.24763198304516146
KAC,SimpleCommon_4_.2,0.29050236395264145,0.29050236395264145
