Mode,Param,Strict,Relaxed
KTC,NoCommon_3_.1,0.22159647404505348,0.20714985308521017
KTC,NoCommon_3_.2,0.21767874632712975,0.21792360430949995
KTC,NoCommon_4_.1,0.23751224289911824,0.262242899118511
KTC,NoCommon_4_.2,0.2642017629774724,0.2595494613124381
KTC,ComplexCommon_4_.2,0.2642017629774724,0.2642017629774724
KTC,SimpleCommon_4_.2,0.2642017629774724,0.2642017629774724
KAC,NoCommon_4_.2,0.2661606268364342,0.2661606268364342
KAC,SimpleCommon_4_.2,0.34794319294808956,0.34794319294808956
