Mode,Param,Strict,Relaxed
KTC,NoCommon_3_.1,0.24143302180685358,0.23208722741433022
KTC,NoCommon_3_.2,0.24766355140186916,0.2383177570093458
KTC,NoCommon_4_.1,0.24766355140186916,0.2383177570093458
KTC,NoCommon_4_.2,0.26791277258566976,0.2585669781931464
KTC,ComplexCommon_4_.2,0.26791277258566976,0.26791277258566976
KTC,SimpleCommon_4_.2,0.26791277258566976,0.26791277258566976
KAC,NoCommon_4_.2,0.3052959501557632,0.3052959501557632
KAC,SimpleCommon_4_.2,0.32866043613707163,0.32866043613707163
