Mode,Param,Strict,Relaxed
KTC,NoCommon_3_.1,0.4264705882352941,0.6078431372549019
KTC,NoCommon_3_.2,0.46568627450980393,0.6274509803921569
KTC,NoCommon_4_.1,0.23039215686274508,0.4215686274509804
KTC,NoCommon_4_.2,0.47549019607843135,0.6372549019607843
KTC,ComplexCommon_4_.2,0.47549019607843135,0.47549019607843135
KTC,SimpleCommon_4_.2,0.47549019607843135,0.47549019607843135
KAC,NoCommon_4_.2,0.5441176470588235,0.5441176470588235
KAC,SimpleCommon_4_.2,0.5147058823529411,0.5147058823529411
