0.0,I,a Minor,0.6428571428571429
3.0,IIdim7,a Minor,0.6111111111111112
5.0,VI,a Minor,0.4583333333333333
6.0,I,a Minor,0.6428571428571429
9.0,IIdim7,a Minor,0.6111111111111112
11.0,VI,a Minor,0.4583333333333333
12.0,GerVI,a Minor,889/1574
14.0,I,a Minor,0.4318802122820319
17.0,I+,a Minor,0.576923076923077
19.0,IIdim,a Minor,0.5625
20.0,V+7,a Minor,0.5138888888888888
21.0,V+7,a Minor,0.49583333333333335
24.0,I,a Minor,0.6428571428571429
27.0,IIdim7,a Minor,0.6111111111111112
29.0,VI,a Minor,0.4583333333333333
30.0,I,a Minor,0.6428571428571429
33.0,IIdim7,a Minor,0.6111111111111112
35.0,VI,a Minor,0.4583333333333333
36.0,GerVI,a Minor,889/1574
38.0,I,a Minor,0.4318802122820319
41.0,I+,a Minor,0.576923076923077
43.0,IIdim,a Minor,0.6666666666666666
44.0,V+7,a Minor,0.5
45.0,I,a Minor,0.44155844155844154
52.0,IV+,a Minor,0.5
54.0,DimVII7,a Minor,0.625
56.0,DimVII7,a Minor,0.5138888888888888
57.0,III,d Minor,0.6923076923076923
60.0,V+,d Minor,0.5277777777777777
62.0,V+,d Minor,13/24
63.0,I,d Minor,0.75
64.0,I,d Minor,0.5142857142857142
65.0,III,d Minor,0.5625
66.0,I,d Minor,0.5904761904761905
68.0,III,d Minor,0.515625
69.0,I+,d Minor,0.6000000000000001
70.0,VII,d Minor,617/1920
71.0,IIdim,d Minor,274/479
72.0,V,d Minor,256717/370800
74.0,V,d Minor,0.44440842787682333
18241/240,DimVII,a Minor,0.6666666666666666
18961/240,III,d Minor,5/12
19201/240,III,d Minor,11/24
19441/240,III,d Minor,0.625
20161/240,V+7,d Minor,0.5858585858585859
20641/240,V+7,d Minor,0.5499999999999999
20881/240,I,d Minor,0.6071428571428571
21361/240,I,d Minor,0.5378151260504203
21841/240,V+7,d Minor,0.5499999999999999
22081/240,V+7,d Minor,0.4871794871794871
22321/240,I,d Minor,0.5555555555555556
22561/240,I,d Minor,0.6805555555555556
22801/240,V+,d Minor,0.5238095238095237
23281/240,V,d Minor,0.4387755102040817
24001/240,III,a Minor,0.875
24241/240,I,a Minor,0.6571428571428571
24721/240,III,a Minor,0.5666666666666667
24961/240,V+7,a Minor,0.52
25201/240,I,a Minor,0.4819466248037677
26161/240,DimVII,C Major,0.625
26401/240,II,C Major,0.55
26641/240,IV,C Major,0.75
26881/240,VI,C Major,0.6666666666666666
27601/240,II,C Major,0.5
27841/240,II,C Major,0.5
28081/240,IV,C Major,0.6666666666666666
28321/240,VI,C Major,0.6000000000000001
28801/240,III,C Major,7/13
29281/240,DimVII,C Major,0.55
29521/240,I,a Minor,0.42000000000000004
30001/240,I,a Minor,0.5564903846153847
30481/240,IIdim,a Minor,0.5
30721/240,DimVII,a Minor,0.5
30961/240,IV+,a Minor,0.6666666666666666
31201/240,I,a Minor,0.75
31441/240,VI,a Minor,0.5625
31681/240,IIdim7,a Minor,0.48249299719887956
32401/240,IV,C Major,0.75
32641/240,VI,C Major,0.6666666666666666
33361/240,II,C Major,0.5
33601/240,II,C Major,0.5
33841/240,IV,C Major,0.6666666666666666
34081/240,VI,C Major,0.6000000000000001
34561/240,III,C Major,7/13
35041/240,DimVII,C Major,0.55
35281/240,II7,C Major,0.4654545454545455
35761/240,VI,C Major,0.5357142857142858
36241/240,II,A Major,0.75
36481/240,DimVII,A Major,0.75
36721/240,IV,A Major,0.75
36961/240,V,A Major,0.75
37201/240,I,A Major,0.5
37681/240,III,A Major,0.75
38161/240,II7,A Major,0.625
38881/240,I,A Major,0.6666666666666666
39121/240,V7,A Major,0.53125
39361/240,IV,A Major,0.5
39601/240,VI,A Major,0.75
40321/240,IIdim,f# Minor,0.5535714285714286
41041/240,DimVII,A Major,0.5
41521/240,IV,A Major,0.5555555555555556
42001/240,I,b Minor,0.64
42241/240,I,b Minor,0.7333333333333334
42721/240,I,b Minor,0.4444444444444445
42961/240,IV+,b Minor,0.6000000000000001
43201/240,VII,b Minor,0.75
43921/240,III,b Minor,0.5625
44641/240,I,A Major,0.6666666666666666
44881/240,V7,A Major,0.53125
45121/240,IV,A Major,0.5
45361/240,GerVI,A Major,0.7000000000000001
46081/240,I,A Major,0.6476190476190475
46561/240,III,A Major,0.5
47281/240,I,A Major,0.5714285714285714
47761/240,IV,A Major,0.5185185185185185
48001/240,III,A Major,0.42857142857142855
48241/240,I,A Major,0.3970588235294118
49681/240,IV,a Minor,0.5625
50401/240,I+,a Minor,0.6666666666666666
50641/240,V+7,a Minor,0.5277777777777778
50881/240,IV+,a Minor,0.48214285714285715
51121/240,VI,a Minor,0.75
51841/240,V+7,a Minor,0.6041666666666666
52561/240,I,a Minor,0.76
53281/240,IV,a Minor,0.6666666666666666
53521/240,bII,a Minor,0.6750000000000002
54001/240,V+,a Minor,1.0
54241/240,V+7,a Minor,0.5076923076923078
54481/240,V+7,a Minor,0.6000000000000001
54721/240,I,a Minor,0.7
55441/240,IV,a Minor,0.5625
56161/240,I+,a Minor,0.6666666666666666
56401/240,V+7,a Minor,0.5277777777777778
56641/240,IV+,a Minor,0.48214285714285715
56881/240,GerVI,a Minor,0.6857142857142857
57601/240,I,a Minor,0.6258503401360543
58081/240,III,a Minor,0.5
58801/240,I,a Minor,0.5625
59281/240,IV,a Minor,0.5185185185185185
59521/240,III,a Minor,0.39999999999999997
59761/240,I,a Minor,0.44155844155844154
61441/240,IV+,a Minor,0.5
61921/240,DimVII7,a Minor,0.625
62401/240,DimVII7,a Minor,0.5138888888888888
62641/240,III,d Minor,0.6923076923076923
63361/240,V+,d Minor,0.5277777777777777
63841/240,V+,d Minor,13/24
64081/240,I,d Minor,0.75
64321/240,I,d Minor,0.5142857142857142
64561/240,III,d Minor,0.5625
64801/240,I,d Minor,0.5904761904761905
65281/240,III,d Minor,0.515625
65521/240,I+,d Minor,0.6000000000000001
65761/240,VII,d Minor,617/1920
66001/240,IIdim,d Minor,274/479
66241/240,V,d Minor,256717/370800
66721/240,V,d Minor,0.44440842787682333
33601/120,DimVII,a Minor,0.6666666666666666
33961/120,III,d Minor,5/12
34081/120,III,d Minor,11/24
34201/120,III,d Minor,0.625
34561/120,V+7,d Minor,0.5858585858585859
34801/120,V+7,d Minor,0.5499999999999999
34921/120,I,d Minor,0.6071428571428571
35161/120,I,d Minor,0.5378151260504203
35401/120,V+7,d Minor,0.5499999999999999
35521/120,V+7,d Minor,0.4871794871794871
35641/120,I,d Minor,0.5555555555555556
35761/120,I,d Minor,0.6805555555555556
35881/120,V+,d Minor,0.5238095238095237
36121/120,V,d Minor,0.4387755102040817
36481/120,III,a Minor,0.875
36601/120,I,a Minor,0.6571428571428571
36841/120,III,a Minor,0.5666666666666667
36961/120,V+7,a Minor,0.52
37081/120,I,a Minor,0.4819466248037677
37561/120,DimVII,C Major,0.625
37681/120,II,C Major,0.55
37801/120,IV,C Major,0.75
37921/120,VI,C Major,0.6666666666666666
38281/120,II,C Major,0.5
38401/120,II,C Major,0.5
38521/120,IV,C Major,0.6666666666666666
38641/120,VI,C Major,0.6000000000000001
38881/120,III,C Major,7/13
39121/120,DimVII,C Major,0.55
39241/120,I,a Minor,0.42000000000000004
39481/120,I,a Minor,0.5564903846153847
39721/120,IIdim,a Minor,0.5
39841/120,DimVII,a Minor,0.5
39961/120,IV+,a Minor,0.6666666666666666
40081/120,I,a Minor,0.75
40201/120,VI,a Minor,0.5625
40321/120,IIdim7,a Minor,0.48249299719887956
