offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.289474,0.0,0.0,0.0,0.289474,0.0,0.0,0.421053,0.0,0.0,0.0,1.0,D-,True,I,Major
3.0,0.0,0.285714,0.0,0.0,0.0,0.285714,0.0,0.0,0.142857,0.0,0.285714,0.0,1.0,D-,True,VI,Minor
4.0,0.26087,0.0,0.0,0.26087,0.0,0.0,0.26087,0.0,0.173913,0.0,0.043478,0.0,1.0,D-,True,V,Major
7.0,0.0,0.571429,0.0,0.0,0.0,0.285714,0.0,0.0,0.142857,0.0,0.0,0.0,1.0,D-,True,I,Major
8.0,0.25,0.0,0.0,0.0625,0.0,0.020833,0.229167,0.0,0.270833,0.0,0.166667,0.0,1.0,D-,True,V,Major
11.0,0.09081,0.18162,0.0,0.0,0.0,0.27352,0.0,0.0,0.45405,0.0,0.0,0.0,1.0,D-,True,I,Major
12.00625,0.333445,0.0,0.0,0.0,0.0,0.333445,0.165716,0.0,0.167729,0.0,0.0,0.0,1.0,D-,True,III,Minor
13.00625,0.167273,0.332562,0.0,0.167273,0.0,0.165289,0.001983,0.0,0.165289,0.0,0.0,0.0,1.0,D-,True,V,Major
14.00625,0.152386,0.267896,0.0,0.078091,0.0,0.078091,0.152386,0.0,0.27115,0.0,0.0,0.0,1.0,D-,True,I,Major
15.00625,0.132246,0.0,0.086957,0.173913,0.0,0.086957,0.219203,0.0,0.301932,0.0,0.0,0.0,1.0,D-,True,V,Major
16.00625,0.0,0.289474,0.0,0.0,0.0,0.289474,0.0,0.0,0.421053,0.0,0.0,0.0,1.0,D-,True,I,Major
19.00625,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,1.0,D-,True,VI,Minor
20.00625,0.26087,0.0,0.0,0.26087,0.0,0.0,0.26087,0.0,0.173913,0.0,0.043478,0.0,1.0,D-,True,V,Major
23.00625,0.0,0.571429,0.0,0.0,0.0,0.285714,0.0,0.0,0.142857,0.0,0.0,0.0,1.0,D-,True,I,Major
24.00625,0.25,0.0,0.0,0.0625,0.0,0.020833,0.229167,0.0,0.270833,0.0,0.166667,0.0,1.0,D-,True,V,Major
27.00625,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,1.0,D-,True,I,Major
28.00625,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,1.0,D-,True,VI,Minor
29.00625,0.333333,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.0,1.0,D-,True,V,Major
30.00625,0.1,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,1.0,D-,True,I,Major
32.00625,0.111111,0.0,0.0,0.555556,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,1.0,D-,True,V,Major
34.00625,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.0,G-,True,II,Minor
35.00625,0.0,0.333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,1.0,G-,True,V,Major
36.00625,0.0,0.3,0.0,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.2,0.0,1.0,G-,True,I,Major
38.00625,0.0,0.222222,0.0,0.0,0.0,0.555556,0.0,0.0,0.222222,0.0,0.0,0.0,1.0,G-,True,V,Major
40.00625,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.111111,0.222222,1.0,G-,True,II,Minor
42.00625,0.0,0.090909,0.0,0.181818,0.0,0.0,0.0,0.181818,0.090909,0.0,0.318182,0.136364,1.0,A-,False,V+,Major
44.00625,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.555556,0.0,0.0,0.111111,1.0,A-,False,I,Minor
46.00625,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.0,A-,False,IIdim,Diminished
47.00625,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,A-,False,IV,Minor
48.00625,0.0,0.0,0.0,0.526316,0.0,0.0,0.0,0.0,0.263158,0.0,0.0,0.210526,1.0,A-,False,I,Minor
51.00625,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.2,1.0,A-,False,IV,Minor
52.00625,0.0,0.111111,0.0,0.222222,0.0,0.111111,0.444444,0.0,0.0,0.0,0.111111,0.0,1.0,A-,False,V,Minor
