offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.055556,0.111111,0.0,0.0,0.0,0.5,0.055556,0.0,0.0,0.055556,0.222222,0.0,1.0,B-,False,I,Minor
9.0,0.083333,0.0,0.0,0.166667,0.0,0.5,0.083333,0.0,0.0,0.083333,0.083333,0.0,1.0,B-,False,V+7,Dominant seventh
12.0,0.029436,0.203407,0.0,0.014718,0.029436,0.286754,0.044153,0.014718,0.029436,0.058871,0.289126,0.0,1.0,B-,False,I,Minor
21.004167,0.150055,0.100037,0.050018,0.141627,0.050018,0.324844,0.0,0.0,0.0,0.091609,0.041957,0.050018,1.0,B-,False,V+7,Dominant seventh
24.00625,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,B-,False,I,Minor
30.00625,0.0,0.166667,0.0,0.0,0.0,0.25,0.0,0.0,0.583333,0.0,0.0,0.0,1.0,B-,False,III,Major
33.00625,0.083333,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.166667,0.0,1.0,B-,False,VI,Major
36.00625,0.0,0.333333,0.0,0.0,0.0,0.583333,0.0,0.0,0.083333,0.0,0.0,0.0,1.0,B-,False,III,Major
39.00625,0.0,0.333333,0.0,0.25,0.0,0.083333,0.166667,0.0,0.0,0.166667,0.0,0.0,1.0,G-,False,I,Minor
42.00625,0.0,0.5,0.0,0.0,0.0,0.083333,0.0,0.0,0.416667,0.0,0.0,0.0,1.0,G-,False,V+,Major
45.00625,0.083333,0.166667,0.0,0.416667,0.0,0.083333,0.166667,0.0,0.0,0.083333,0.0,0.0,1.0,G-,False,I,Minor
48.00625,0.083333,0.0,0.0,0.083333,0.0,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
51.00625,0.08,0.12,0.0,0.0,0.0,0.48,0.04,0.0,0.0,0.04,0.24,0.0,1.0,B-,False,I,Minor
57.00625,0.083333,0.0,0.0,0.166667,0.0,0.5,0.083333,0.0,0.0,0.083333,0.083333,0.0,1.0,B-,False,V+7,Dominant seventh
60.00625,0.048828,0.228086,0.0,0.018498,0.018498,0.305522,0.033718,0.0,0.015165,0.045495,0.28619,0.0,1.0,B-,False,I,Minor
69.008333,0.111,0.0555,0.0,0.139,0.0555,0.3055,0.0555,0.0,0.0,0.138833,0.139,0.0,1.0,B-,False,V+7,Dominant seventh
72.008333,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,B-,False,I,Minor
78.008333,0.0,0.0,0.25,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.583333,0.0,1.0,E-,False,V+7,Dominant seventh
81.008333,0.0,0.0,0.083333,0.5,0.0,0.041667,0.291667,0.0,0.0,0.0,0.083333,0.0,1.0,E-,False,I,Minor
84.008333,0.2495,0.0,0.0,0.0,0.250167,0.333556,0.0,0.083389,0.0,0.0,0.083389,0.0,1.0,F,False,V+7,Dominant seventh
87.008333,0.238357,0.0,0.0,0.083167,0.071357,0.309049,0.000665,0.071357,0.0,0.154524,0.071357,0.0,1.0,B-,False,V+7,Dominant seventh
90.0125,0.0,0.45,0.0,0.05,0.0,0.2,0.0834,0.0,0.0,0.0,0.2166,0.0,1.0,B-,False,I,Minor
95.0125,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
96.0125,0.0,0.222222,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,B-,False,I,Minor
98.0125,0.0,0.0,0.0,0.25,0.0,0.0,0.417,0.0,0.0,0.0,0.333,0.0,1.0,B-,False,IV,Minor
99.0125,0.0,0.5,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.125,0.0,1.0,B-,False,I,Minor
101.0125,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
102.0125,0.0,0.407333,0.0,0.0,0.0,0.0,0.296222,0.0,0.0,0.0,0.296444,0.0,1.0,B-,False,VI,Major
104.0125,0.0,0.1665,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.3335,0.0,1.0,B,False,V+7,Dominant seventh
105.0125,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.625,1.0,B,False,I,Minor
107.0125,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
108.0125,0.0,0.166667,0.0,0.055556,0.0,0.222222,0.0,0.0,0.0,0.0,0.555556,0.0,1.0,B-,False,I,Minor
114.0125,0.0,0.166667,0.0,0.0,0.0,0.666667,0.0,0.0,0.166667,0.0,0.0,0.0,1.0,D-,True,I,Major
117.0125,0.0,0.166667,0.0,0.0,0.666667,0.0,0.0,0.055556,0.111111,0.0,0.0,0.0,1.0,F,True,VIIdim,Diminished
120.0125,0.233333,0.1,0.0,0.166667,0.0,0.044444,0.066667,0.0,0.255556,0.0,0.133333,0.0,1.0,D-,True,V7,Dominant seventh
135.0125,0.0,0.166667,0.0,0.0,0.0,0.666667,0.0,0.0,0.166667,0.0,0.0,0.0,1.0,D-,True,I,Major
141.0125,0.0,0.166667,0.0,0.0,0.666667,0.0,0.0,0.055556,0.0,0.111111,0.0,0.0,1.0,F,True,VIIdim,Diminished
144.0125,0.0,0.0,0.5,0.0,0.111111,0.0,0.055556,0.0,0.0,0.333333,0.0,0.0,1.0,D,True,I,Major
147.0125,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.666667,1.0,D,True,IV,Major
150.0125,0.0,0.0,0.5,0.0,0.111111,0.0,0.055556,0.0,0.0,0.333333,0.0,0.0,1.0,D,True,I,Major
153.0125,0.0,0.117647,0.0,0.0,0.117647,0.0,0.0,0.058824,0.0,0.0,0.705882,0.0,1.0,D,True,VIIdim,Diminished
156.0125,0.666667,0.0,0.0,0.055556,0.0,0.0,0.055556,0.0,0.166667,0.055556,0.0,0.0,1.0,D-,True,V7,Dominant seventh
159.0125,0.0,0.5,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,0.0,1.0,D-,True,I,Major
165.0125,0.0,0.166667,0.0,0.0,0.666667,0.0,0.0,0.055556,0.111111,0.0,0.0,0.0,1.0,F,True,VIIdim,Diminished
168.0125,0.233333,0.1,0.0,0.166667,0.0,0.044444,0.066667,0.0,0.255556,0.0,0.133333,0.0,1.0,D-,True,V7,Dominant seventh
183.0125,0.0,0.157895,0.0,0.0,0.0,0.631579,0.0,0.0,0.210526,0.0,0.0,0.0,1.0,D-,True,I,Major
189.0125,0.0,0.166667,0.0,0.0,0.666667,0.0,0.0,0.055556,0.0,0.111111,0.0,0.0,1.0,F,True,VIIdim,Diminished
