offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.291667,0.0,0.0,0.0,0.041667,0.333333,0.0,0.041667,0.0,0.291667,0.0,1.0,F#,True,I,Major
9.0,0.0,0.333333,0.0,0.0,0.0,0.25,0.0,0.041667,0.125,0.0,0.041667,0.208333,1.0,F#,True,V,Major
12.0,0.0,0.291667,0.0,0.0,0.0,0.058333,0.3,0.0,0.075,0.0,0.258333,0.016667,1.0,F#,True,I,Major
21.0,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.25,0.0,1.0,F#,True,III,Minor
22.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.083333,0.25,1.0,F#,True,V,Major
24.0,0.0,0.416667,0.0,0.0,0.0,0.041667,0.208333,0.0,0.041667,0.0,0.291667,0.0,1.0,F#,True,I,Major
30.0,0.041667,0.0,0.0,0.083333,0.0,0.0,0.541667,0.0,0.0,0.041667,0.291667,0.0,1.0,F#,True,VI,Minor
33.0,0.0,0.291667,0.0,0.0,0.0,0.291667,0.0,0.041667,0.333333,0.0,0.041667,0.0,1.0,C#,True,I,Major
36.0,0.04,0.0,0.0,0.28,0.0,0.04,0.24,0.04,0.32,0.0,0.04,0.0,1.0,C#,True,V,Major
39.0,0.0,0.233333,0.0,0.033333,0.0,0.2,0.066667,0.033333,0.233333,0.0,0.133333,0.066667,1.0,C#,True,I,Major
48.0,0.0,0.287671,0.0,0.0,0.0,0.041096,0.328767,0.0,0.041096,0.0,0.30137,0.0,1.0,F#,True,I,Major
57.0,0.0,0.333333,0.0,0.0,0.0,0.25,0.0,0.041667,0.0625,0.0,0.041667,0.270833,1.0,F#,True,V7,Dominant seventh
60.0,0.0,0.291667,0.0,0.0,0.0,0.055556,0.305556,0.0,0.069444,0.0,0.263889,0.013889,1.0,F#,True,I,Major
69.0,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.25,0.0,1.0,F#,True,II,Minor
70.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.083333,0.25,1.0,F#,True,V,Major
72.0,0.0,0.20614,0.0,0.048246,0.263158,0.035088,0.078947,0.008772,0.04386,0.0,0.302632,0.013158,1.0,B,True,V7,Dominant seventh
87.0,0.0,0.0,0.0,0.291667,0.0,0.0,0.0,0.041667,0.291667,0.0,0.041667,0.333333,1.0,B,True,VI,Minor
90.0,0.0,0.25,0.041667,0.083333,0.041667,0.0,0.0,0.291667,0.0,0.0,0.291667,0.0,1.0,G#,False,V+7,Dominant seventh
93.0,0.0,0.0,0.041667,0.0625,0.041667,0.0,0.0,0.0,0.375,0.0,0.0,0.479167,1.0,G#,False,I,Minor
96.0,0.041667,0.208333,0.0,0.041667,0.0,0.291667,0.0,0.0,0.166667,0.0,0.125,0.125,1.0,F#,True,V,Major
102.0,0.071429,0.071429,0.0,0.071429,0.0,0.0,0.5,0.0,0.0,0.0,0.285714,0.0,1.0,F#,True,I,Major
105.0,0.0,0.0,0.0,0.333333,0.0,0.055556,0.055556,0.0,0.055556,0.0,0.0,0.5,1.0,F#,True,IV,Major
108.0,0.041667,0.083333,0.0,0.041667,0.0,0.291667,0.0,0.0,0.291667,0.0,0.0,0.25,1.0,F#,True,V,Major
111.0,0.0625,0.375,0.0,0.0625,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,F#,True,I,Major
113.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.25,0.25,1.0,F#,True,V,Major
114.0,0.071429,0.107143,0.0,0.071429,0.0,0.035714,0.428571,0.0,0.0,0.0,0.285714,0.0,1.0,F#,True,I,Major
120.0,0.065217,0.021739,0.0,0.23913,0.0,0.0,0.369565,0.0,0.065217,0.0,0.23913,0.0,1.0,F#,True,VI,Minor
126.0,0.095745,0.244681,0.0,0.053191,0.0,0.287234,0.021277,0.0,0.297872,0.0,0.0,0.0,1.0,F#,True,V,Major
132.0,0.0,0.289474,0.0,0.0,0.394737,0.0,0.0,0.0,0.263158,0.0,0.026316,0.026316,1.0,B,True,II,Minor
137.0,0.0,0.0,0.0,0.0,0.25,0.0,0.375,0.0,0.125,0.0,0.25,0.0,1.0,B,True,V,Major
138.0,0.0,0.072581,0.0,0.233871,0.0,0.0,0.290323,0.0,0.032258,0.0,0.137097,0.233871,1.0,B,True,I,Major
146.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.25,0.0,0.0625,0.0,0.0625,0.0625,1.0,B,True,V,Major
147.0,0.0,0.070312,0.0,0.171875,0.0,0.046875,0.203125,0.0,0.195312,0.0,0.085938,0.226562,1.0,B,True,I,Major
155.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1.0,B,True,V,Major
156.0,0.0,0.0,0.0,0.375,0.0,0.0,0.375,0.0,0.0,0.0,0.25,0.0,1.0,B,True,III,Minor
158.0,0.166667,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0,1.0,C#,True,V,Major
159.0,0.0,0.235294,0.0,0.117647,0.0,0.058824,0.058824,0.0,0.352941,0.0,0.0,0.176471,1.0,F#,True,V,Major
162.0,0.0,0.254545,0.0,0.072727,0.0,0.036364,0.145455,0.0,0.109091,0.0,0.309091,0.072727,1.0,F#,True,I,Major
168.0,0.0,0.116667,0.0,0.061111,0.266667,0.044444,0.155556,0.0,0.044444,0.0,0.305556,0.005556,1.0,B,True,V7,Dominant seventh
180.0,0.0,0.145833,0.0,0.25,0.125,0.041667,0.166667,0.0,0.041667,0.0,0.020833,0.208333,1.0,B,True,I,Major
186.0,0.0,0.2,0.033333,0.266667,0.033333,0.0,0.0,0.233333,0.0,0.0,0.033333,0.2,1.0,G#,False,V+,Major
189.0,0.0,0.0,0.041667,0.0625,0.041667,0.0,0.0,0.0,0.375,0.0,0.0,0.479167,1.0,G#,False,I,Minor
192.0,0.034483,0.103448,0.0,0.034483,0.0,0.413793,0.0,0.0,0.206897,0.0,0.034483,0.172414,1.0,F#,True,V,Major
198.0,0.041667,0.041667,0.0,0.041667,0.0,0.0,0.625,0.0,0.0,0.0,0.25,0.0,1.0,F#,True,I,Major
201.0,0.0,0.0,0.033333,0.233333,0.0,0.033333,0.0,0.0,0.433333,0.0,0.0,0.266667,1.0,F#,True,II,Minor
204.0,0.020408,0.130102,0.0,0.066327,0.0,0.125,0.267857,0.0,0.040816,0.002551,0.278061,0.068878,1.0,F#,True,V,Major
