offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.36,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,1.0,A-,True,I,Major
6.0,0.058824,0.294118,0.0,0.117647,0.0,0.176471,0.0,0.0,0.294118,0.0,0.058824,0.0,1.0,A-,True,IV,Major
9.0,0.296296,0.0,0.0,0.296296,0.0,0.0,0.0,0.0,0.407407,0.0,0.0,0.0,1.0,A-,True,I,Major
12.0,0.285714,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.285714,0.0,0.0,0.0,1.0,A-,True,VI,Minor
14.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,1.0,A-,True,I,Major
15.0,0.285714,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.285714,0.0,0.0,0.0,1.0,A-,True,VI,Minor
17.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,1.0,A-,True,I,Major
18.0,0.3,0.0,0.0,0.3,0.0,0.05,0.0,0.35,0.0,0.0,0.0,0.0,1.0,A-,True,III,Minor
20.0,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.166667,0.0,0.0,0.0,0.333333,1.0,C,False,V+,Major
21.0,0.375,0.0,0.0,0.339286,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,1.0,C,False,I,Minor
27.0,0.0,0.171429,0.0,0.428571,0.0,0.0,0.0,0.257143,0.0,0.0,0.142857,0.0,1.0,A-,True,V7,Dominant seventh
30.0,0.241379,0.0,0.0,0.37931,0.0,0.0,0.0,0.0,0.37931,0.0,0.0,0.0,1.0,A-,True,I,Major
33.0,0.257143,0.0,0.0,0.142857,0.0,0.0,0.171429,0.0,0.428571,0.0,0.0,0.0,1.0,D-,True,V7,Dominant seventh
36.0,0.0,0.354839,0.0,0.0,0.0,0.225806,0.0,0.0,0.419355,0.0,0.0,0.0,1.0,D-,True,I,Major
39.0,0.0,0.0,0.225,0.0,0.0,0.225,0.0,0.0,0.15,0.0,0.4,0.0,1.0,E-,True,V7,Dominant seventh
42.0,0.0,0.25,0.0,0.3125,0.0,0.0625,0.0,0.09375,0.09375,0.0,0.1875,0.0,1.0,A-,True,V,Major
45.0,0.36,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,1.0,A-,True,I,Major
51.0,0.058824,0.294118,0.0,0.117647,0.0,0.176471,0.0,0.0,0.294118,0.0,0.058824,0.0,1.0,A-,True,IV,Major
54.0,0.296296,0.0,0.0,0.296296,0.0,0.0,0.0,0.0,0.407407,0.0,0.0,0.0,1.0,A-,True,I,Major
57.0,0.285714,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.285714,0.0,0.0,0.0,1.0,A-,True,VI,Minor
59.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,1.0,A-,True,I,Major
60.0,0.285714,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.285714,0.0,0.0,0.0,1.0,A-,True,VI,Minor
62.0,0.333333,0.0,0.0,0.266667,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,A-,True,I,Major
64.0,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,1.0,A-,True,V7,Dominant seventh
66.0,0.24,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,A-,True,I,Major
69.0,0.0,0.171429,0.0,0.428571,0.0,0.0,0.0,0.257143,0.0,0.0,0.142857,0.0,1.0,A-,True,V7,Dominant seventh
72.0,0.241379,0.0,0.0,0.37931,0.0,0.0,0.0,0.0,0.37931,0.0,0.0,0.0,1.0,A-,True,I,Major
75.0,0.257143,0.0,0.0,0.142857,0.0,0.0,0.171429,0.0,0.428571,0.0,0.0,0.0,1.0,D-,True,V,Major
78.0,0.0,0.354839,0.0,0.0,0.0,0.225806,0.0,0.0,0.419355,0.0,0.0,0.0,1.0,D-,True,I,Major
81.0,0.0,0.0,0.225,0.0,0.0,0.225,0.0,0.0,0.15,0.0,0.4,0.0,1.0,E-,True,V,Major
84.0,0.0,0.25,0.0,0.3125,0.0,0.0625,0.0,0.09375,0.09375,0.0,0.1875,0.0,1.0,A-,True,V,Major
87.0,0.361167,0.0,0.0,0.305583,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,1.0,A-,True,I,Major
93.0,0.0625,0.3125,0.0,0.125,0.0,0.125,0.0,0.0,0.3125,0.0,0.0625,0.0,1.0,A-,True,IV,Major
96.0,0.333385,0.0,0.0,0.282077,0.0,0.025615,0.0,0.0,0.358923,0.0,0.0,0.0,1.0,A-,True,I,Major
99.0,0.259333,0.0,0.0,0.037,0.0,0.444444,0.0,0.0,0.259222,0.0,0.0,0.0,1.0,A-,True,VI,Minor
101.0,0.2,0.0,0.0,0.2666,0.0,0.0666,0.0,0.0,0.4668,0.0,0.0,0.0,1.0,A-,True,I,Major
102.0,0.259333,0.0,0.0,0.037,0.0,0.444444,0.0,0.0,0.259222,0.0,0.0,0.0,1.0,A-,True,VI,Minor
104.0,0.333333,0.0,0.0,0.203667,0.0,0.0,0.0,0.0,0.463,0.0,0.0,0.0,1.0,A-,True,I,Major
106.0,0.117647,0.235294,0.0,0.176471,0.0,0.0,0.0,0.117647,0.235294,0.0,0.117647,0.0,1.0,A-,True,V,Major
