offset,tonic,key,numeral
0.0,G,m,I
3.0,G,m,V
6.0,G,m,VI
9.0,G,m,V
12.0,G,m,VI
14.0,G,m,VIIdim
15.0,G,m,III
17.0,G,m,IV
18.0,G,m,V+
24.0,G,m,I
27.0,G,m,V
30.0,G,m,VI
33.0,G,m,I+
39.0,G,m,IV
40.0,G,m,VIIdim
42.0,G,m,I
43.0,G,m,VI
44.0,Bb,M,V
45.0,Bb,M,I
48.0,Bb,M,I
51.0,Bb,M,V
54.0,Bb,M,VI
55.0,F,M,V
57.0,F,M,I
63.0,Bb,M,V7
66.0,Bb,M,I
68.0,Bb,M,V
69.0,Bb,M,I
72.0,G,m,I+
75.0,G,m,IV
78.0,G,m,I
81.0,G,m,V+
87.0,G,m,IV
90.0,G,m,V+
93.0,G,m,I
